arch,regime,act,width,width_paper,seedA,seedB,t,rq_t,src,status
mlp,sp,swish,2048,2048,2,3,0.9,3.722448e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,3,0.95,1.442865e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,3,1.0,5.109141e-06,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.0,5.413595e-06,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.05,1.363082e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.1,3.260428e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.15,7.004708e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.2,0.0001236601,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.25,0.0001696555,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.3,0.000189335,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.35,0.000174253,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.4,0.0001179323,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.45,4.608527e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.5,8.932323e-06,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.55,3.451697e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.6,0.0001027007,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.65,0.0001670115,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.7,0.0001950789,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.75,0.0001839898,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.8,0.0001408339,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.85,8.534738e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.9,4.067495e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,4,0.95,1.566118e-05,04_profile,ok
mlp,sp,swish,2048,2048,2,4,1.0,5.54514e-06,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.0,5.790556e-06,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.05,1.723424e-05,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.1,4.576541e-05,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.15,8.750052e-05,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.2,0.0001379416,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.25,0.0001910595,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.3,0.0002225463,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.35,0.0001985726,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.4,0.0001252529,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.45,4.470533e-05,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.5,8.864154e-06,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.55,4.178065e-05,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.6,0.0001196157,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.65,0.0001955892,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.7,0.0002271683,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.75,0.0001991856,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.8,0.0001377917,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.85,8.607985e-05,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.9,4.559608e-05,04_profile,ok
mlp,sp,swish,2048,2048,3,4,0.95,1.691558e-05,04_profile,ok
mlp,sp,swish,2048,2048,3,4,1.0,5.649844e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.0,4.278944e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.05,1.628859e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.1,5.348332e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.15,0.0001215254,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.2,0.0002592416,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.25,0.0003969599,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.3,0.0004681958,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.35,0.0004138244,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.4,0.0002333243,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.45,6.14052e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.5,1.067036e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.55,0.0001109672,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.6,0.0003006844,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.65,0.0004414062,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.7,0.0004265085,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.75,0.0003130397,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.8,0.0002006886,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.85,0.0001156929,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.9,4.757067e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,1,0.95,1.391011e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,1,1.0,4.027041e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.0,4.066545e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.05,1.459093e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.1,4.74434e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.15,0.0001136488,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.2,0.0002433978,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.25,0.0003993527,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.3,0.0005132191,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.35,0.0004959032,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.4,0.0003047285,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.45,9.25909e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.5,8.223679e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.55,9.585685e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.6,0.000306542,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.65,0.0004990985,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.7,0.0005198201,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.75,0.000393337,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.8,0.0002330616,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.85,0.0001208732,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.9,4.796651e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,2,0.95,1.372838e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,2,1.0,3.875835e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.0,4.149185e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.05,1.597747e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.1,5.51752e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.15,0.0001395948,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.2,0.0002764703,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.25,0.0004295125,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.3,0.0005483494,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.35,0.0004833852,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.4,0.0002601377,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.45,6.54418e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.5,1.073116e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.55,0.0001181016,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.6,0.0003235102,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.65,0.0004856191,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.7,0.0004917578,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.75,0.0003767468,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.8,0.0002345637,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.85,0.0001077231,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.9,4.845781e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,3,0.95,1.556574e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,3,1.0,4.040597e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.0,4.210836e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.05,1.537284e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.1,4.940412e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.15,0.0001093548,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.2,0.000225519,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.25,0.0003771201,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.3,0.000505047,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.35,0.0005006777,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.4,0.0003124804,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.45,9.355685e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.5,8.097073e-06,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.55,0.0001077544,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.6,0.000333192,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.65,0.0005150776,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.7,0.0005100301,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.75,0.0003590041,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.8,0.0002029334,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.85,0.0001044323,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.9,4.325824e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,4,0.95,1.203159e-05,04_profile,ok
mlp,sp,swish,4096,4096,0,4,1.0,3.30453e-06,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.0,3.949468e-06,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.05,1.329831e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.1,4.577661e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.15,0.000112563,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.2,0.0002076189,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.25,0.0003319123,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.3,0.0004331973,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.35,0.0004271088,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.4,0.0002714478,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.45,8.860271e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.5,9.362844e-06,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.55,8.453744e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.6,0.0002693334,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.65,0.000425906,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.7,0.0004276228,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.75,0.0003377801,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.8,0.0002146061,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.85,0.0001133358,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.9,4.743703e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,2,0.95,1.359567e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,2,1.0,3.854865e-06,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.0,3.989903e-06,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.05,1.309075e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.1,4.00654e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.15,9.694053e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.2,0.00016599,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.25,0.0002386122,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.3,0.0003159596,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.35,0.0003238285,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.4,0.0002166765,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.45,7.603631e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.5,1.05691e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.55,6.719071e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.6,0.0002010984,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.65,0.0003066913,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.7,0.0003208852,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.75,0.0002688057,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.8,0.0001764311,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.85,9.621344e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.9,4.621651e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,0.95,1.509701e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,3,1.0,3.971532e-06,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.0,4.087384e-06,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.05,1.387344e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.1,4.689562e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.15,0.0001172771,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.2,0.0002298368,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.25,0.0004015072,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.3,0.000557916,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.35,0.0005444292,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.4,0.0003361629,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.45,0.0001037128,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.5,8.919801e-06,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.55,0.0001045598,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.6,0.0003346695,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.65,0.0005379031,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.7,0.0005583243,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.75,0.0004164312,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.8,0.0002373231,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.85,0.000111223,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.9,4.754143e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,4,0.95,1.330085e-05,04_profile,ok
mlp,sp,swish,4096,4096,1,4,1.0,3.569603e-06,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.0,3.675004e-06,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.05,1.23759e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.1,4.074272e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.15,9.462068e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.2,0.0001633344,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.25,0.0002464985,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.3,0.0003033521,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.35,0.000298298,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.4,0.000199867,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.45,6.689879e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.5,8.62593e-06,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.55,6.895147e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.6,0.0001959317,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.65,0.0002867704,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.7,0.0002962252,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.75,0.0002549201,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.8,0.0001722768,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.85,9.017561e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.9,4.321193e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,3,0.95,1.448033e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,3,1.0,3.962738e-06,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.0,3.862561e-06,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.05,1.423211e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.1,5.084472e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.15,0.0001276154,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.2,0.0002656452,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.25,0.000465492,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.3,0.0006472301,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.35,0.0006268716,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.4,0.0003662805,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.45,0.0001097766,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.5,8.691052e-06,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.55,0.0001000257,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.6,0.0003461903,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.65,0.0006144769,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.7,0.0006828495,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.75,0.0005003065,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.8,0.0002749371,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.85,0.0001365434,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.9,5.287021e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,4,0.95,1.354443e-05,04_profile,ok
mlp,sp,swish,4096,4096,2,4,1.0,3.507778e-06,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.0,4.314062e-06,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.05,1.66289e-05,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.1,5.066172e-05,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.15,0.0001101409,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.2,0.0002112659,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.25,0.000313669,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.3,0.0003929988,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.35,0.0003980633,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.4,0.0002577501,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.45,8.176176e-05,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.5,9.074166e-06,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.55,8.864087e-05,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.6,0.0002670409,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.65,0.000409131,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.7,0.0004078186,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.75,0.0003125352,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.8,0.0001941065,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.85,0.0001000768,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.9,3.940469e-05,04_profile,ok
mlp,sp,swish,4096,4096,3,4,0.95,1.143204e-05,04_profile,ok
mlp,sp,swish,4096,4096,3,4,1.0,3.269663e-06,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.0,0.0002378693,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.05,0.001618605,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.1,0.002305639,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.15,0.003269838,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.2,0.002669382,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.25,0.002791572,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.3,0.003292395,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.35,0.003126915,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.4,0.002482905,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.45,0.001526765,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.5,0.001116035,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.55,0.001455206,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.6,0.002290182,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.65,0.003451277,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.7,0.004226524,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.75,0.003977968,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.8,0.003377537,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.85,0.002916932,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.9,0.001320747,04_profile,ok
mlp,sp,softplus,64,64,0,1,0.95,0.0004719088,04_profile,ok
mlp,sp,softplus,64,64,0,1,1.0,0.0001658455,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.0,0.0002784275,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.05,0.0008681462,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.1,0.002067682,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.15,0.002699361,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.2,0.003415915,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.25,0.002599889,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.3,0.002025514,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.35,0.001691129,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.4,0.001376183,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.45,0.001058904,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.5,0.0008522683,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.55,0.0009721924,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.6,0.001463064,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.65,0.001909033,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.7,0.002254602,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.75,0.002636305,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.8,0.003080346,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.85,0.003406199,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.9,0.001811916,04_profile,ok
mlp,sp,softplus,64,64,0,2,0.95,0.0006136828,04_profile,ok
mlp,sp,softplus,64,64,0,2,1.0,0.0001771713,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.0,0.0001978965,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.05,0.0006161518,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.1,0.001498968,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.15,0.001903164,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.2,0.002279953,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.25,0.002569339,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.3,0.002979787,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.35,0.002649945,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.4,0.0014492,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.45,0.0008331395,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.5,0.000736966,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.55,0.000971095,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.6,0.001476074,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.65,0.002141432,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.7,0.002893434,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.75,0.002608411,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.8,0.00231125,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.85,0.002796862,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.9,0.001760062,04_profile,ok
mlp,sp,softplus,64,64,0,3,0.95,0.0005053895,04_profile,ok
mlp,sp,softplus,64,64,0,3,1.0,0.0001505561,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.0,0.0002895647,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.05,0.001245977,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.1,0.002365083,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.15,0.002582653,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.2,0.00279683,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.25,0.002129756,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.3,0.001786725,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.35,0.00173018,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.4,0.001398083,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.45,0.0009186604,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.5,0.0007030267,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.55,0.0007486069,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.6,0.001157772,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.65,0.001480289,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.7,0.001956519,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.75,0.002568035,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.8,0.003069134,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.85,0.002753177,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.9,0.002529141,04_profile,ok
mlp,sp,softplus,64,64,0,4,0.95,0.001221109,04_profile,ok
mlp,sp,softplus,64,64,0,4,1.0,0.0002635905,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.0,0.0001616279,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.05,0.000589853,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.1,0.001747016,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.15,0.002620324,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.2,0.002897106,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.25,0.003407974,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.3,0.003222729,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.35,0.002727794,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.4,0.002369629,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.45,0.001769387,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.5,0.001260538,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.55,0.001518407,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.6,0.002698935,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.65,0.003776578,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.7,0.00415425,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.75,0.003022222,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.8,0.002666955,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.85,0.002092785,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.9,0.0009654434,04_profile,ok
mlp,sp,softplus,64,64,1,2,0.95,0.0002836679,04_profile,ok
mlp,sp,softplus,64,64,1,2,1.0,0.0001011166,04_profile,ok
