kind,mode,regime,act,width,smooth,seedA,seedB,nparams,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_A,ov1_mid,ov1_B,top1_A,top1_mid,top1_B,pow_gap_mid,rq_tmax,t_at_rqmax,rq_tmin,batch,micro,probes,power_iters,accA,accB,status
rq,mlp,sp,gelu,128,1,1,3,118282,31.041542,3.002412e-05,4.517078e-04,2.576322e-05,1.446528e-02,2.176277e-01,1.241243e-02,4.880124e-02,1.803970e+00,6.007203e-02,8.299551e-06,3.418148e-04,8.884654e-06,3.701e-07,1.147e-05,2.978e-07,3.617560e+00,1.321499e+00,2.899744e+00,6.152327e-04,2.503965e-04,4.288722e-04,2.371961e-06,1.433869e-05,1.578074e-05,3.855388e-03,5.726393e-02,3.679590e-02,4.27e-05,1.003772e-03,0.2500,2.576322e-05,2048,2048,24,24,0.9856,0.9845,ok
rq,mlp,sp,gelu,128,1,1,4,118282,31.361645,3.317507e-05,3.262304e-04,3.986647e-05,1.631472e-02,1.604324e-01,1.960539e-02,4.880124e-02,1.728167e+00,6.933159e-02,8.299551e-06,2.669586e-04,7.703421e-06,3.701e-07,1.121e-05,2.817e-07,3.997212e+00,1.222026e+00,5.175164e+00,6.797996e-04,1.887726e-04,5.750115e-04,3.199277e-05,4.878514e-06,2.079166e-05,4.706205e-02,2.584334e-02,3.615869e-02,3.45e-07,1.363962e-03,0.2500,3.317507e-05,2048,2048,24,24,0.9856,0.9838,ok
rq,mlp,sp,gelu,128,1,2,3,118282,30.944948,3.919632e-05,3.924224e-04,3.894904e-05,1.876700e-02,1.878898e-01,1.864860e-02,6.501569e-02,3.578300e+00,6.007203e-02,7.328443e-06,3.945719e-04,8.884654e-06,2.987e-07,1.836e-05,2.978e-07,5.348520e+00,9.945525e-01,4.383856e+00,6.028748e-04,1.096673e-04,6.483724e-04,1.879806e-05,5.126624e-07,3.598778e-09,3.118070e-02,4.674708e-03,5.550481e-06,1.33e-07,1.507146e-03,0.7500,3.894904e-05,2048,2048,24,24,0.9842,0.9845,ok
rq,mlp,sp,gelu,128,1,2,4,118282,31.263149,3.372235e-05,3.947338e-04,2.016241e-05,1.647985e-02,1.929033e-01,9.853214e-03,6.501569e-02,1.732887e+00,6.933159e-02,7.328443e-06,3.105270e-04,7.703421e-06,2.987e-07,1.464e-05,2.817e-07,4.601571e+00,1.271174e+00,2.617332e+00,5.186802e-04,2.277897e-04,2.908113e-04,4.179056e-05,1.172634e-05,6.925143e-06,8.057096e-02,5.147882e-02,2.381318e-02,2.06e-07,1.260096e-03,0.7500,2.016241e-05,2048,2048,24,24,0.9842,0.9838,ok
rq,mlp,sp,gelu,128,1,3,4,118282,31.200422,2.509274e-05,4.744018e-04,4.237115e-05,1.221347e-02,2.309071e-01,2.062345e-02,6.007203e-02,1.801505e+00,6.933159e-02,8.884654e-06,3.456428e-04,7.703421e-06,2.978e-07,1.482e-05,2.817e-07,2.824279e+00,1.372521e+00,5.500304e+00,4.177109e-04,2.633364e-04,6.111377e-04,2.230163e-05,5.836847e-06,4.616172e-05,5.339011e-02,2.216498e-02,7.553407e-02,7.69e-04,1.324790e-03,0.2500,2.509274e-05,2048,2048,24,24,0.9845,0.9838,ok
rq,mlp,sp,swish,128,1,0,1,118282,30.292067,3.409183e-05,2.483512e-04,3.024895e-05,1.564149e-02,1.139447e-01,1.387836e-02,7.404407e-02,1.776245e+00,5.459357e-02,8.929872e-06,2.582292e-04,8.518034e-06,3.905e-07,9.176e-06,2.963e-07,3.817728e+00,9.617470e-01,3.551165e+00,4.604261e-04,1.398181e-04,5.540752e-04,5.565346e-05,5.671953e-06,2.091569e-08,1.208738e-01,4.056666e-02,3.774883e-05,4.36e-06,1.108526e-03,0.7500,3.024895e-05,2048,2048,24,24,0.9841,0.9834,ok
rq,mlp,sp,swish,128,1,0,2,118282,30.519569,3.102547e-05,3.098056e-04,2.586626e-05,1.444925e-02,1.442833e-01,1.204649e-02,7.404407e-02,1.683494e+00,5.972700e-02,8.929872e-06,3.187604e-04,8.722392e-06,3.905e-07,1.072e-05,4.903e-07,3.474347e+00,9.719074e-01,2.965501e+00,4.190136e-04,1.840254e-04,4.330748e-04,2.642753e-07,6.584530e-06,5.838354e-06,6.307082e-04,3.578056e-02,1.348117e-02,7.79e-07,1.191921e-03,0.2500,2.586626e-05,2048,2048,24,24,0.9841,0.984,ok
rq,mlp,sp,swish,128,1,0,3,118282,30.456251,3.222344e-05,2.656444e-04,3.185630e-05,1.494496e-02,1.232037e-01,1.477469e-02,7.404407e-02,1.435101e+00,6.605975e-02,8.929872e-06,2.961715e-04,8.849411e-06,3.905e-07,1.058e-05,5.363e-07,3.608500e+00,8.969276e-01,3.599822e+00,4.351927e-04,1.851050e-04,4.822347e-04,5.452035e-06,6.547054e-06,2.831859e-05,1.252786e-02,3.536940e-02,5.872368e-02,2.38e-05,7.994824e-04,0.2500,3.185630e-05,2048,2048,24,24,0.9841,0.9845,ok
rq,mlp,sp,swish,128,1,0,4,118282,30.506643,3.268885e-05,2.349096e-04,4.914091e-05,1.521103e-02,1.093099e-01,2.286662e-02,7.404407e-02,1.598009e+00,9.430492e-02,8.929872e-06,3.341015e-04,1.024379e-05,3.905e-07,1.411e-05,4.082e-07,3.660619e+00,7.031085e-01,4.797140e+00,4.414783e-04,1.470014e-04,5.210853e-04,3.749933e-07,4.432820e-07,5.067442e-05,8.494036e-04,3.015494e-03,9.724784e-02,1.38e-04,9.797948e-04,0.7500,3.268885e-05,2048,2048,24,24,0.9841,0.9835,ok
rq,mlp,sp,swish,128,1,1,2,118282,30.280783,2.477941e-05,2.617064e-04,3.459010e-05,1.136044e-02,1.199827e-01,1.585828e-02,5.459357e-02,1.921003e+00,5.972700e-02,8.518034e-06,3.229608e-04,8.722392e-06,2.963e-07,1.158e-05,4.903e-07,2.909053e+00,8.103349e-01,3.965667e+00,4.538887e-04,1.362342e-04,5.791367e-04,2.845483e-06,8.338912e-07,2.718220e-06,6.269120e-03,6.121011e-03,4.693572e-03,2.11e-05,1.237851e-03,0.7500,2.477941e-05,2048,2048,24,24,0.9834,0.984,ok
rq,mlp,sp,swish,128,1,1,3,118282,30.583891,2.932381e-05,2.280075e-04,4.222396e-05,1.371437e-02,1.066362e-01,1.974760e-02,5.459357e-02,2.413225e+00,6.605975e-02,8.518034e-06,2.277023e-04,8.849411e-06,2.963e-07,8.710e-06,5.363e-07,3.442556e+00,1.001340e+00,4.771386e+00,5.371293e-04,9.448249e-05,6.391782e-04,2.826172e-06,6.316684e-09,2.924103e-09,5.261623e-03,6.685561e-05,4.574784e-06,9.88e-08,6.885408e-04,0.2500,2.932381e-05,2048,2048,24,24,0.9834,0.9845,ok
rq,mlp,sp,swish,128,1,1,4,118282,30.477697,2.221575e-05,2.503032e-04,4.098179e-05,1.031799e-02,1.162521e-01,1.903379e-02,5.459357e-02,1.693154e+00,9.430492e-02,8.518034e-06,2.846306e-04,1.024379e-05,2.963e-07,9.476e-06,4.082e-07,2.608084e+00,8.793966e-01,4.000646e+00,4.069297e-04,1.478325e-04,4.345669e-04,3.870965e-09,1.715809e-06,1.548096e-06,9.512612e-06,1.160644e-02,3.562389e-03,1.20e-06,9.848794e-04,0.7500,2.221575e-05,2048,2048,24,24,0.9834,0.9835,ok
rq,mlp,sp,swish,128,1,2,3,118282,30.608547,3.000884e-05,2.729461e-04,3.982706e-05,1.405739e-02,1.278593e-01,1.865665e-02,5.972700e-02,1.527550e+00,6.605975e-02,8.722392e-06,2.521465e-04,8.849411e-06,4.903e-07,1.042e-05,5.363e-07,3.440437e+00,1.082490e+00,4.500533e+00,5.024334e-04,1.786822e-04,6.028945e-04,2.955206e-08,6.136759e-08,5.723300e-06,5.881786e-05,3.434454e-04,9.493036e-03,1.22e-05,1.008192e-03,0.2500,3.000884e-05,2048,2048,24,24,0.984,0.9845,ok
rq,mlp,sp,swish,128,1,2,4,118282,30.518473,3.360347e-05,2.719290e-04,3.902517e-05,1.564875e-02,1.266342e-01,1.817358e-02,5.972700e-02,2.031986e+00,9.430492e-02,8.722392e-06,2.842544e-04,1.024379e-05,4.903e-07,9.030e-06,4.082e-07,3.852552e+00,9.566395e-01,3.809640e+00,5.626177e-04,1.338242e-04,4.138190e-04,5.501002e-05,1.123879e-06,1.753835e-06,9.777513e-02,8.398171e-03,4.238170e-03,0.00e+00,1.064610e-03,0.2500,3.360347e-05,2048,2048,24,24,0.984,0.9835,ok
rq,mlp,sp,swish,128,1,3,4,118282,30.581417,3.259623e-05,3.648022e-04,3.595619e-05,1.524237e-02,1.705857e-01,1.681353e-02,6.605975e-02,2.257632e+00,9.430492e-02,8.849411e-06,3.553578e-04,1.024379e-05,5.363e-07,1.231e-05,4.082e-07,3.683435e+00,1.026577e+00,3.510046e+00,4.934355e-04,1.615863e-04,3.812758e-04,1.835616e-05,4.178105e-06,1.464769e-06,3.720074e-02,2.585681e-02,3.841758e-03,0.00e+00,1.252356e-03,0.7500,3.259623e-05,2048,2048,24,24,0.9845,0.9835,ok
rq,mlp,mup,relu,128,0,0,1,118282,37.153209,2.106801e-05,2.355828e-04,1.446755e-05,1.454073e-02,1.625947e-01,9.985221e-03,5.196162e-02,1.330048e+00,4.138277e-02,5.193760e-06,1.708359e-04,5.539676e-06,3.097e-07,6.004e-06,2.273e-07,4.056407e+00,1.379000e+00,2.611624e+00,4.054532e-04,1.771235e-04,3.496032e-04,8.961259e-08,1.022576e-05,6.995365e-06,2.210183e-04,5.773239e-02,2.000944e-02,8.16e-06,6.867525e-04,0.7500,1.446755e-05,2048,2048,24,24,0.9835,0.9845,ok:nonsmooth
rq,mlp,mup,relu,128,0,0,2,118282,37.272032,2.032915e-05,2.647381e-04,2.714666e-05,1.412067e-02,1.838876e-01,1.885613e-02,5.196162e-02,1.553182e+00,5.633760e-02,5.193760e-06,2.228530e-04,6.710930e-06,3.097e-07,8.359e-06,3.894e-07,3.914148e+00,1.187949e+00,4.045141e+00,3.912339e-04,1.704488e-04,4.818568e-04,2.904481e-07,1.499398e-06,1.431341e-08,7.423900e-04,8.796761e-03,2.970470e-05,1.18e-04,6.309934e-04,0.7500,2.032915e-05,2048,2048,24,24,0.9835,0.9848,ok:nonsmooth
rq,mlp,mup,relu,128,0,0,3,118282,37.266179,2.545631e-05,1.939946e-04,2.445685e-05,1.767646e-02,1.347068e-01,1.698245e-02,5.196162e-02,9.205804e-01,4.900831e-02,5.193760e-06,1.411070e-04,5.045274e-06,3.097e-07,6.115e-06,2.517e-07,4.901326e+00,1.374805e+00,4.847477e+00,4.899060e-04,2.107308e-04,4.990347e-04,1.782842e-05,6.890520e-06,3.034697e-05,3.639151e-02,3.269821e-02,6.081133e-02,2.97e-04,7.096027e-04,0.7500,2.445685e-05,2048,2048,24,24,0.9835,0.9831,ok:nonsmooth
rq,mlp,mup,relu,128,0,0,4,118282,37.760623,2.261146e-05,1.636672e-04,2.603366e-05,1.612044e-02,1.166836e-01,1.856023e-02,5.196162e-02,1.272453e+00,4.154769e-02,5.193760e-06,1.657813e-04,6.322570e-06,3.097e-07,5.418e-06,2.820e-07,4.353582e+00,9.872477e-01,4.117575e+00,4.351569e-04,1.286233e-04,6.265969e-04,3.793114e-05,5.368949e-06,2.469622e-05,8.716658e-02,4.174165e-02,3.941325e-02,2.77e-05,5.202078e-04,0.1250,2.261146e-05,2048,2048,24,24,0.9835,0.9842,ok:nonsmooth
rq,mlp,mup,relu,128,0,1,2,118282,37.071056,1.594566e-05,2.140555e-04,2.018957e-05,1.095677e-02,1.470843e-01,1.387289e-02,4.138277e-02,1.585566e+00,5.633760e-02,5.539676e-06,1.618084e-04,6.710930e-06,2.273e-07,7.235e-06,3.894e-07,2.878446e+00,1.322895e+00,3.008461e+00,3.853212e-04,1.350026e-04,3.583676e-04,1.285453e-06,2.585194e-07,4.192063e-06,3.336056e-03,1.914921e-03,1.169766e-02,7.52e-08,7.083122e-04,0.2500,1.594566e-05,2048,2048,24,24,0.9845,0.9848,ok:nonsmooth
rq,mlp,mup,relu,128,0,1,3,118282,37.274359,1.449170e-05,2.357596e-04,2.064593e-05,1.006723e-02,1.637796e-01,1.434250e-02,4.138277e-02,1.153336e+00,4.900831e-02,5.539676e-06,1.710268e-04,5.045274e-06,2.273e-07,7.580e-06,2.517e-07,2.615984e+00,1.378496e+00,4.092133e+00,3.501869e-04,2.044154e-04,4.212740e-04,5.025627e-05,3.612091e-06,8.672785e-05,1.435127e-01,1.767035e-02,2.058704e-01,1.62e-04,5.186413e-04,0.7500,1.449170e-05,2048,2048,24,24,0.9845,0.9831,ok:nonsmooth
rq,mlp,mup,relu,128,0,1,4,118282,37.452454,1.872814e-05,2.712016e-04,2.850448e-05,1.313485e-02,1.902054e-01,1.999142e-02,4.138277e-02,1.986001e+00,4.154769e-02,5.539676e-06,2.082882e-04,6.322570e-06,2.273e-07,7.297e-06,2.820e-07,3.380728e+00,1.302049e+00,4.508369e+00,4.525588e-04,1.365566e-04,6.860665e-04,1.334382e-06,4.388356e-09,4.482084e-06,2.948527e-03,3.213579e-05,6.533016e-03,6.00e-08,1.004360e-03,0.2500,1.872814e-05,2048,2048,24,24,0.9845,0.9842,ok:nonsmooth
rq,mlp,mup,relu,128,0,2,3,118282,37.41935,2.444510e-05,1.988230e-04,2.520302e-05,1.711411e-02,1.391967e-01,1.764474e-02,5.633760e-02,9.288632e-01,4.900831e-02,6.710930e-06,1.511753e-04,5.045274e-06,3.894e-07,5.130e-06,2.517e-07,3.642581e+00,1.315182e+00,4.995373e+00,4.339039e-04,2.140498e-04,5.142602e-04,3.564080e-06,1.549206e-06,3.613516e-05,8.213985e-03,7.237597e-03,7.026630e-02,1.35e-04,6.893542e-04,0.7500,2.444510e-05,2048,2048,24,24,0.9848,0.9831,ok:nonsmooth
rq,mlp,mup,relu,128,0,2,4,118282,37.643005,3.012434e-05,2.254240e-04,2.296044e-05,2.134303e-02,1.597124e-01,1.626743e-02,5.633760e-02,1.404208e+00,4.154769e-02,6.710930e-06,2.001727e-04,6.322570e-06,3.894e-07,7.606e-06,2.820e-07,4.488848e+00,1.126148e+00,3.631505e+00,5.347111e-04,1.605347e-04,5.526286e-04,1.013824e-06,8.899712e-06,1.989873e-05,1.896022e-03,5.543795e-02,3.600742e-02,3.31e-06,8.433813e-04,0.2500,2.296044e-05,2048,2048,24,24,0.9848,0.9842,ok:nonsmooth
rq,mlp,mup,relu,128,0,3,4,118282,37.366207,1.963903e-05,1.653916e-04,2.225757e-05,1.371034e-02,1.154626e-01,1.553838e-02,4.900831e-02,1.017146e+00,4.154769e-02,5.045274e-06,1.480762e-04,6.322570e-06,2.517e-07,5.555e-06,2.820e-07,3.892561e+00,1.116936e+00,3.520336e+00,4.007286e-04,1.626036e-04,5.357114e-04,1.343605e-06,7.855010e-06,3.709245e-06,3.352904e-03,4.830773e-02,6.923962e-03,1.05e-06,4.386475e-04,0.2500,1.963903e-05,2048,2048,24,24,0.9831,0.9842,ok:nonsmooth
rq,mlp,mup,tanh,128,1,0,1,118282,38.625248,6.106212e-05,7.339681e-04,7.357681e-05,4.554959e-02,5.475071e-01,5.488498e-02,5.102155e-02,1.379096e+00,5.404162e-02,1.658780e-05,3.042556e-04,1.622726e-05,4.266e-07,6.403e-06,3.331e-07,3.681147e+00,2.412341e+00,4.534149e+00,1.196791e-03,5.322096e-04,1.361484e-03,8.212489e-06,6.956024e-08,4.105053e-05,6.862092e-03,1.307008e-04,3.015131e-02,8.64e-08,1.763361e-03,0.2500,6.106212e-05,2048,2048,24,24,0.979,0.9812,ok
rq,mlp,mup,tanh,128,1,0,2,118282,38.044043,6.097950e-05,7.042455e-04,8.584083e-05,4.412932e-02,5.096446e-01,6.212083e-02,5.102155e-02,9.867026e-01,5.955735e-02,1.658780e-05,2.652093e-04,1.684534e-05,4.266e-07,8.788e-06,4.105e-07,3.676166e+00,2.655433e+00,5.095821e+00,1.195172e-03,7.137364e-04,1.441314e-03,5.154245e-05,3.748357e-06,2.718232e-04,4.312556e-02,5.251739e-03,1.885940e-01,9.17e-05,1.310551e-03,0.2500,6.097950e-05,2048,2048,24,24,0.979,0.9795,ok
rq,mlp,mup,tanh,128,1,0,3,118282,38.465835,7.178391e-05,1.278425e-03,7.659165e-05,5.310647e-02,9.457915e-01,5.666329e-02,5.102155e-02,1.698155e+00,5.976565e-02,1.658780e-05,3.614480e-04,1.817049e-05,4.266e-07,9.719e-06,3.711e-07,4.327513e+00,3.536953e+00,4.215166e+00,1.406933e-03,7.528315e-04,1.281533e-03,1.121399e-04,1.033429e-05,3.146006e-05,7.970517e-02,1.372723e-02,2.454877e-02,1.47e-06,2.226251e-03,0.7500,7.178391e-05,2048,2048,24,24,0.979,0.9783,ok
rq,mlp,mup,tanh,128,1,0,4,118282,37.847721,6.613101e-05,9.117518e-04,5.400207e-05,4.736468e-02,6.530194e-01,3.867763e-02,5.102155e-02,1.035044e+00,4.954595e-02,1.658780e-05,2.530774e-04,1.608734e-05,4.266e-07,8.497e-06,3.246e-07,3.986726e+00,3.602660e+00,3.356805e+00,1.296139e-03,8.808822e-04,1.089939e-03,3.924589e-06,1.119887e-05,7.025092e-06,3.027908e-03,1.271325e-02,6.445399e-03,1.68e-04,1.327177e-03,0.1250,5.400207e-05,2048,2048,24,24,0.979,0.9787,ok
rq,mlp,mup,tanh,128,1,1,2,118282,37.58372,6.277580e-05,9.081455e-04,6.336020e-05,4.433654e-02,6.413941e-01,4.474928e-02,5.404162e-02,1.123674e+00,5.955735e-02,1.622726e-05,2.696546e-04,1.684534e-05,3.331e-07,7.573e-06,4.105e-07,3.868540e+00,3.367810e+00,3.761290e+00,1.161620e-03,8.081929e-04,1.063852e-03,3.469337e-05,3.491975e-06,4.016879e-06,2.986638e-02,4.320720e-03,3.775788e-03,3.81e-05,1.592387e-03,0.7500,6.277580e-05,2048,2048,24,24,0.9812,0.9795,ok
rq,mlp,mup,tanh,128,1,1,3,118282,37.965874,5.831174e-05,9.305774e-04,7.021993e-05,4.202549e-02,6.706707e-01,5.060777e-02,5.404162e-02,2.082507e+00,5.976565e-02,1.622726e-05,3.550461e-04,1.817049e-05,3.331e-07,8.984e-06,3.711e-07,3.593443e+00,2.621004e+00,3.864503e+00,1.079015e-03,4.468543e-04,1.174921e-03,2.857621e-05,2.861062e-06,1.798581e-06,2.648360e-02,6.402673e-03,1.530810e-03,1.27e-05,1.734337e-03,0.6250,5.831174e-05,2048,2048,24,24,0.9812,0.9783,ok
rq,mlp,mup,tanh,128,1,1,4,118282,38.118764,7.533225e-05,1.022363e-03,6.717047e-05,5.473039e-02,7.427670e-01,4.880069e-02,5.404162e-02,2.850584e+00,4.954595e-02,1.622726e-05,3.736870e-04,1.608734e-05,3.331e-07,8.576e-06,3.246e-07,4.642327e+00,2.735879e+00,4.175361e+00,1.393967e-03,3.586502e-04,1.355720e-03,2.878559e-05,1.484523e-05,3.877110e-10,2.065012e-02,4.139195e-02,2.859815e-07,8.36e-08,1.898687e-03,0.7500,6.717047e-05,2048,2048,24,24,0.9812,0.9787,ok
rq,mlp,mup,tanh,128,1,2,3,118282,37.870128,5.888208e-05,1.297460e-03,7.997465e-05,4.222277e-02,9.303739e-01,5.734769e-02,5.955735e-02,2.476961e+00,5.976565e-02,1.684534e-05,3.524827e-04,1.817049e-05,4.105e-07,1.124e-05,3.711e-07,3.495453e+00,3.680918e+00,4.401347e+00,9.886619e-04,5.238112e-04,1.338137e-03,6.092778e-06,5.433260e-05,3.523932e-09,6.162650e-03,1.037255e-01,2.633461e-06,1.93e-07,2.162343e-03,0.3750,5.888208e-05,2048,2048,24,24,0.9795,0.9783,ok
rq,mlp,mup,tanh,128,1,2,4,118282,37.630492,7.981257e-05,1.004541e-03,7.805145e-05,5.650945e-02,7.112418e-01,5.526253e-02,5.955735e-02,1.518561e+00,4.954595e-02,1.684534e-05,3.210232e-04,1.608734e-05,4.105e-07,1.151e-05,3.246e-07,4.737962e+00,3.129184e+00,4.851730e+00,1.340096e-03,6.615080e-04,1.575334e-03,2.598483e-05,6.423489e-06,4.786570e-05,1.939027e-02,9.710372e-03,3.038447e-02,1.12e-04,2.109618e-03,0.2500,7.805145e-05,2048,2048,24,24,0.9795,0.9787,ok
rq,mlp,mup,tanh,128,1,3,4,118282,37.843769,7.161641e-05,7.227304e-04,6.126894e-05,5.128275e-02,5.175295e-01,4.387318e-02,5.976565e-02,1.220817e+00,4.954595e-02,1.817049e-05,2.868945e-04,1.608734e-05,3.711e-07,7.887e-06,3.246e-07,3.941358e+00,2.519150e+00,3.808518e+00,1.198287e-03,5.920054e-04,1.236608e-03,1.362585e-06,3.159624e-06,4.616973e-06,1.137111e-03,5.337154e-03,3.733578e-03,2.93e-07,1.484299e-03,0.2500,6.126894e-05,2048,2048,24,24,0.9783,0.9787,ok
rq,mlp,mup,softplus,128,1,0,1,118282,35.324937,2.276114e-05,1.093507e-04,2.657142e-05,1.420126e-02,6.822670e-02,1.657859e-02,4.972943e-02,1.306873e+00,7.831439e-02,6.043681e-06,1.798705e-04,6.654119e-06,1.910e-07,9.178e-06,3.927e-07,3.766105e+00,6.079412e-01,3.993229e+00,4.576996e-04,8.367357e-05,3.392916e-04,7.107663e-07,3.660811e-09,1.506148e-07,1.552910e-03,4.375110e-05,4.439097e-04,8.11e-03,4.743441e-04,0.7500,2.276114e-05,2048,2048,24,24,0.9836,0.9835,ok
rq,mlp,mup,softplus,128,1,0,2,118282,35.497445,2.785102e-05,7.551513e-05,2.564115e-05,1.754710e-02,4.757712e-02,1.615480e-02,4.972943e-02,1.025055e+00,8.381622e-02,6.043681e-06,1.595130e-04,7.384144e-06,1.910e-07,5.362e-06,3.662e-07,4.608288e+00,4.734105e-01,3.472460e+00,5.600511e-04,7.366935e-05,3.059211e-04,9.922992e-05,7.298416e-07,7.915847e-07,1.771801e-01,9.906991e-03,2.587545e-03,1.80e-04,4.028940e-04,0.2500,2.564115e-05,2048,2048,24,24,0.9836,0.9827,ok
rq,mlp,mup,softplus,128,1,0,3,118282,35.534761,2.614268e-05,1.179175e-04,2.429394e-05,1.650544e-02,7.444833e-02,1.533821e-02,4.972943e-02,1.044316e+00,6.354374e-02,6.043681e-06,1.410444e-04,6.670461e-06,1.910e-07,5.679e-06,3.779e-07,4.325623e+00,8.360307e-01,3.642018e+00,5.256985e-04,1.129136e-04,3.823183e-04,1.086387e-05,8.487530e-06,2.483349e-06,2.066558e-02,7.516835e-02,6.495500e-03,7.12e-04,4.556265e-04,0.7500,2.429394e-05,2048,2048,24,24,0.9836,0.9838,ok
rq,mlp,mup,softplus,128,1,0,4,118282,35.150402,2.628327e-05,7.809824e-05,2.243896e-05,1.623716e-02,4.824717e-02,1.386224e-02,4.972943e-02,1.373983e+00,6.506839e-02,6.043681e-06,1.787993e-04,6.763764e-06,1.910e-07,9.307e-06,3.210e-07,4.348885e+00,4.367929e-01,3.317525e+00,5.285256e-04,5.684078e-05,3.448519e-04,1.013022e-04,4.488824e-07,3.511144e-07,1.916695e-01,7.897190e-03,1.018160e-03,5.46e-05,5.472685e-04,0.2500,2.243896e-05,2048,2048,24,24,0.9836,0.983,ok
rq,mlp,mup,softplus,128,1,1,2,118282,35.344539,2.181947e-05,6.910475e-05,3.514659e-05,1.362884e-02,4.316409e-02,2.195320e-02,7.831439e-02,9.447521e-01,8.381622e-02,6.654119e-06,1.347796e-04,7.384144e-06,3.927e-07,6.441e-06,3.662e-07,3.279093e+00,5.127243e-01,4.759737e+00,2.786138e-04,7.314591e-05,4.193292e-04,4.474750e-06,1.072125e-06,8.266080e-10,1.606076e-02,1.465735e-02,1.971263e-06,3.36e-05,5.165657e-04,0.2500,2.181947e-05,2048,2048,24,24,0.9835,0.9827,ok
rq,mlp,mup,softplus,128,1,1,3,118282,35.193267,2.257625e-05,8.406232e-05,2.995650e-05,1.398109e-02,5.205837e-02,1.855155e-02,7.831439e-02,9.521655e-01,6.354374e-02,6.654119e-06,1.309824e-04,6.670461e-06,3.927e-07,5.196e-06,3.779e-07,3.392824e+00,6.417835e-01,4.490918e+00,2.882772e-04,8.828541e-05,4.714311e-04,5.963945e-06,3.946472e-07,8.911907e-07,2.068823e-02,4.470130e-03,1.890394e-03,2.13e-06,5.284189e-04,0.7500,2.257625e-05,2048,2048,24,24,0.9835,0.9838,ok
rq,mlp,mup,softplus,128,1,1,4,118282,34.953584,3.894964e-05,6.428749e-05,3.069943e-05,2.379342e-02,3.927172e-02,1.875356e-02,7.831439e-02,1.183867e+00,6.506839e-02,6.654119e-06,1.398105e-04,6.763764e-06,3.927e-07,5.347e-06,3.210e-07,5.853464e+00,4.598189e-01,4.538809e+00,4.973498e-04,5.430299e-05,4.718026e-04,8.978904e-05,6.503880e-08,1.630004e-05,1.805350e-01,1.197702e-03,3.454844e-02,4.13e-06,5.537099e-04,0.7500,3.069943e-05,2048,2048,24,24,0.9835,0.983,ok
rq,mlp,mup,softplus,128,1,2,3,118282,35.51844,2.636792e-05,7.597729e-05,2.845134e-05,1.663235e-02,4.792494e-02,1.794653e-02,8.381622e-02,1.199177e+00,6.354374e-02,7.384144e-06,1.684175e-04,6.670461e-06,3.662e-07,7.075e-06,3.779e-07,3.570883e+00,4.511245e-01,4.265274e+00,3.145921e-04,6.335788e-05,4.477442e-04,1.299078e-05,4.501047e-06,5.093675e-07,4.129406e-02,7.104162e-02,1.137631e-03,2.17e-04,5.538000e-04,0.2500,2.636792e-05,2048,2048,24,24,0.9827,0.9838,ok
rq,mlp,mup,softplus,128,1,2,4,118282,35.551203,3.452753e-05,9.625752e-05,3.122283e-05,2.181946e-02,6.082937e-02,1.973108e-02,8.381622e-02,1.006657e+00,6.506839e-02,7.384144e-06,1.539224e-04,6.763764e-06,3.662e-07,5.508e-06,3.210e-07,4.675901e+00,6.253639e-01,4.616192e+00,4.119433e-04,9.562101e-05,4.798464e-04,5.559936e-06,1.951877e-07,1.930493e-06,1.349685e-02,2.041264e-03,4.023148e-03,1.50e-04,6.179368e-04,0.7500,3.122283e-05,2048,2048,24,24,0.9827,0.983,ok
rq,mlp,mup,softplus,128,1,3,4,118282,34.992136,2.640809e-05,1.040673e-04,3.686007e-05,1.616769e-02,6.371260e-02,2.256665e-02,6.354374e-02,4.385602e+00,6.506839e-02,6.670461e-06,1.884460e-04,6.763764e-06,3.779e-07,2.042e-05,3.210e-07,3.958961e+00,5.522396e-01,5.449638e+00,4.155892e-04,2.372932e-05,5.664820e-04,6.776396e-06,2.179309e-07,4.677289e-05,1.630552e-02,9.184037e-03,8.256730e-02,2.17e-07,7.248159e-04,0.2500,2.640809e-05,2048,2048,24,24,0.9838,0.983,ok
rq,mlp,ntk,softplus,64,1,0,1,55050,320.440115,9.855274e-05,4.752438e-06,6.834953e-05,5.059790e+00,2.439946e-01,3.509129e+00,6.755785e-01,2.109823e+00,6.557165e-01,8.681597e-05,1.838204e-04,7.490613e-05,6.518e-06,1.726e-05,6.687e-06,1.135191e+00,2.585371e-02,9.124691e-01,1.458790e-04,2.252529e-06,1.042364e-04,4.525817e-05,1.437011e-07,7.736076e-06,3.102445e-01,6.379544e-02,7.421664e-02,0.00e+00,1.349520e-04,0.1250,4.752438e-06,2048,2048,24,24,0.9139,0.9129,ok
