kind,mode,shard,regime,act,width,seedA,seedB,dnorm,dev_geo,dev_rel,gamma_mid,flen_A,flen_mid,flen_B,rq_A,rq_mid,rq_B,lam,lam_rel,cg_resid,fd_instab,accA,accB,status
geo,ts,,ntk,gelu,64,0,1,116.7105,2.086731e+00,1.787954e-02,2.286091e+01,1.637474e+00,2.398975e-01,2.332689e+00,2.404276e-04,3.522375e-05,3.425047e-04,1.1768e-02,0.01,8.90e-07,6.130e-03,0.6499,0.6608,ok
geo,ts,,ntk,gelu,64,0,2,117.3306,2.035670e+00,1.734987e-02,2.261745e+01,2.006328e+00,1.918101e-01,1.886351e+00,2.914806e-04,2.786630e-05,2.740504e-04,1.1768e-02,0.01,9.79e-07,4.878e-03,0.6499,0.6541,ok
geo,ts,,ntk,gelu,64,0,3,117.581,2.197786e+00,1.869168e-02,2.543948e+01,3.370700e+00,3.908115e-01,2.791074e+00,4.876138e-04,5.653576e-05,4.037637e-04,1.1768e-02,0.01,9.93e-07,5.161e-03,0.6499,0.6555,ok
geo,ts,,ntk,gelu,64,0,4,117.7551,2.341791e+00,1.988697e-02,2.892433e+01,2.405308e+00,3.356596e-01,3.054698e+00,3.469297e-04,4.841388e-05,4.405946e-04,1.1768e-02,0.01,6.82e-07,3.796e-03,0.6499,0.6571,ok
geo,ts,,ntk,gelu,64,1,2,118.5044,2.062809e+00,1.740702e-02,2.517939e+01,3.328763e+00,3.424630e-01,3.787150e+00,4.740713e-04,4.877244e-05,5.393533e-04,1.2891e-02,0.01,9.60e-07,4.165e-03,0.6608,0.6541,ok
geo,ts,,ntk,gelu,64,1,3,117.5116,1.996337e+00,1.698843e-02,2.235753e+01,3.039763e+00,3.414509e-01,2.772877e+00,4.402594e-04,4.945352e-05,4.016053e-04,1.2891e-02,0.01,9.37e-07,3.446e-03,0.6608,0.6555,ok
geo,ts,,ntk,gelu,64,1,4,117.9019,1.953205e+00,1.656637e-02,2.234700e+01,5.242229e+00,3.960648e-01,2.456439e+00,7.542315e-04,5.698426e-05,3.534229e-04,1.2891e-02,0.01,8.67e-07,4.129e-03,0.6608,0.6571,ok
geo,ts,,ntk,gelu,64,2,3,118.2841,2.000144e+00,1.690966e-02,2.366795e+01,2.689293e+00,3.710195e-01,2.538378e+00,3.844280e-04,5.303635e-05,3.628551e-04,1.2759e-02,0.01,9.68e-07,6.335e-03,0.6541,0.6555,ok
geo,ts,,ntk,gelu,64,2,4,118.8325,2.557318e+00,2.152035e-02,3.283952e+01,3.300696e+00,5.656937e-01,4.025766e+00,4.674820e-04,8.011996e-05,5.701746e-04,1.2759e-02,0.01,9.92e-07,4.992e-03,0.6541,0.6571,ok
geo,ts,,ntk,gelu,64,3,4,117.8593,1.964876e+00,1.667137e-02,1.981299e+01,3.626610e+00,3.012711e-01,3.063209e+00,5.221591e-04,4.337700e-05,4.410406e-04,1.2430e-02,0.01,8.82e-07,3.721e-03,0.6555,0.6571,ok
geo,ts,,ntk,gelu,128,0,1,202.2399,2.658866e+00,1.314709e-02,3.085197e+01,2.984044e+00,2.047093e-01,2.608522e+00,1.459155e-04,1.000999e-05,1.275530e-04,9.1139e-03,0.01,9.86e-07,6.677e-03,0.6579,0.6557,ok
geo,ts,,ntk,gelu,128,0,2,203.1036,2.478156e+00,1.220144e-02,2.904037e+01,1.865256e+00,2.639714e-01,1.900841e+00,9.043431e-05,1.279828e-05,9.215960e-05,9.1139e-03,0.01,7.60e-07,6.166e-03,0.6579,0.654,ok
geo,ts,,ntk,gelu,128,0,3,203.5386,2.754900e+00,1.353502e-02,3.323826e+01,2.577723e+00,2.863237e-01,2.032318e+00,1.244436e-04,1.382272e-05,9.811336e-05,9.1139e-03,0.01,8.28e-07,6.673e-03,0.6579,0.6485,ok
geo,ts,,ntk,gelu,128,0,4,203.8744,2.556031e+00,1.253729e-02,2.851197e+01,2.577350e+00,3.491203e-01,4.429485e+00,1.240161e-04,1.679886e-05,2.131365e-04,9.1139e-03,0.01,9.77e-07,5.782e-03,0.6579,0.657,ok
geo,ts,,ntk,gelu,128,1,2,203.7256,2.650093e+00,1.300815e-02,3.196884e+01,3.719736e+00,3.406872e-01,2.350555e+00,1.792466e-04,1.641703e-05,1.132685e-04,1.0187e-02,0.01,8.84e-07,8.818e-03,0.6557,0.654,ok
geo,ts,,ntk,gelu,128,1,3,202.9189,2.584769e+00,1.273794e-02,3.128270e+01,2.289788e+00,3.933138e-01,2.423965e+00,1.112194e-04,1.910400e-05,1.177366e-04,1.0187e-02,0.01,9.79e-07,5.298e-03,0.6557,0.6485,ok
geo,ts,,ntk,gelu,128,1,4,203.8584,2.432359e+00,1.193161e-02,2.722139e+01,2.871042e+00,3.563913e-01,2.745395e+00,1.381695e-04,1.715141e-05,1.321227e-04,1.0187e-02,0.01,7.56e-07,6.111e-03,0.6557,0.657,ok
geo,ts,,ntk,gelu,128,2,3,202.821,2.758326e+00,1.359981e-02,3.201360e+01,4.906023e+00,2.407168e-01,5.758505e+00,2.385250e-04,1.170336e-05,2.799716e-04,9.6189e-03,0.01,9.38e-07,6.728e-03,0.654,0.6485,ok
geo,ts,,ntk,gelu,128,2,4,203.3739,2.400759e+00,1.180466e-02,2.730599e+01,1.650413e+00,2.543739e-01,2.378511e+00,7.980538e-05,1.230019e-05,1.150124e-04,9.6189e-03,0.01,9.80e-07,1.116e-02,0.654,0.657,ok
geo,ts,,ntk,gelu,128,3,4,203.3827,2.559110e+00,1.258273e-02,3.066590e+01,2.186855e+00,3.262693e-01,4.496864e+00,1.057358e-04,1.577532e-05,2.174262e-04,9.1846e-03,0.01,9.59e-07,8.231e-03,0.6485,0.657,ok
geo,ts,,ntk,gelu,256,0,1,372.4144,3.212152e+00,8.625210e-03,3.979564e+01,3.996357e+00,7.243176e-01,2.803106e+00,5.762905e-05,1.044495e-05,4.042190e-05,7.4498e-03,0.01,9.91e-07,1.272e-02,0.6519,0.652,ok
geo,ts,,ntk,gelu,256,0,2,372.6015,3.463023e+00,9.294174e-03,4.230799e+01,4.582163e+00,4.462082e-01,3.057978e+00,6.601024e-05,6.428035e-06,4.405296e-05,7.4498e-03,0.01,9.53e-07,1.261e-02,0.6519,0.6483,ok
geo,ts,,ntk,gelu,256,0,3,372.7063,3.299739e+00,8.853455e-03,3.970898e+01,3.054337e+00,3.096866e-01,3.331884e+00,4.397577e-05,4.458809e-06,4.797183e-05,7.4498e-03,0.01,9.61e-07,8.493e-03,0.6519,0.6533,ok
geo,ts,,ntk,gelu,256,0,4,371.9542,3.346412e+00,8.996840e-03,4.190974e+01,2.098809e+00,3.754037e-01,3.108023e+00,3.034059e-05,5.426873e-06,4.492989e-05,7.4498e-03,0.01,9.08e-07,1.147e-02,0.6519,0.6514,ok
geo,ts,,ntk,gelu,256,1,2,373.5996,3.702991e+00,9.911657e-03,4.751950e+01,2.884702e+00,2.459057e-01,2.863876e+00,4.133502e-05,3.523594e-06,4.103661e-05,7.4957e-03,0.01,6.90e-07,1.230e-02,0.652,0.6483,ok
geo,ts,,ntk,gelu,256,1,3,373.5833,3.530939e+00,9.451545e-03,4.487751e+01,3.011209e+00,5.373034e-01,2.456789e+00,4.315150e-05,7.699716e-06,3.520651e-05,7.4957e-03,0.01,9.29e-07,8.128e-03,0.652,0.6533,ok
geo,ts,,ntk,gelu,256,1,4,373.9876,3.493727e+00,9.341825e-03,4.374580e+01,3.658444e+00,2.707063e-01,3.430213e+00,5.231329e-05,3.870918e-06,4.904973e-05,7.4957e-03,0.01,9.37e-07,1.690e-02,0.652,0.6514,ok
geo,ts,,ntk,gelu,256,2,3,372.5472,3.438900e+00,9.230776e-03,4.376123e+01,2.178697e+00,2.877979e-01,2.441296e+00,3.139526e-05,4.147200e-06,3.517934e-05,7.1613e-03,0.01,8.32e-07,1.303e-02,0.6483,0.6533,ok
geo,ts,,ntk,gelu,256,2,4,372.4058,3.434108e+00,9.221415e-03,4.343320e+01,2.415898e+00,2.432542e-01,2.210563e+00,3.483981e-05,3.507984e-06,3.187867e-05,7.1613e-03,0.01,8.14e-07,1.868e-02,0.6483,0.6514,ok
geo,ts,,ntk,gelu,256,3,4,373.2026,3.575276e+00,9.579987e-03,4.446626e+01,2.727170e+00,3.043785e-01,4.292983e+00,3.916092e-05,4.370737e-06,6.164527e-05,7.2899e-03,0.01,9.89e-07,1.309e-02,0.6533,0.6514,ok
geo,ts,,ntk,gelu,512,0,1,714.9854,4.736998e+00,6.625307e-03,6.046111e+01,3.036630e+00,1.830949e-01,2.586156e+00,1.188030e-05,7.163279e-07,1.011790e-05,5.0619e-03,0.01,9.05e-07,3.558e-02,0.65,0.6547,ok
geo,ts,,ntk,gelu,512,0,2,716.3033,4.577874e+00,6.390971e-03,5.803781e+01,2.479082e+00,2.434060e-01,3.263570e+00,9.663334e-06,9.487838e-07,1.272123e-05,5.0619e-03,0.01,9.06e-07,2.645e-02,0.65,0.6494,ok
geo,ts,,ntk,gelu,512,0,3,716.1078,4.551142e+00,6.355386e-03,5.855645e+01,3.075360e+00,3.098388e-01,3.000005e+00,1.199414e-05,1.208395e-06,1.170025e-05,5.0619e-03,0.01,9.91e-07,3.131e-02,0.65,0.6489,ok
geo,ts,,ntk,gelu,512,0,4,716.9371,4.722900e+00,6.587608e-03,6.037867e+01,2.665362e+00,1.862067e-01,2.841867e+00,1.037108e-05,7.245413e-07,1.105787e-05,5.0619e-03,0.01,9.42e-07,2.500e-02,0.65,0.6536,ok
geo,ts,,ntk,gelu,512,1,2,715.3224,4.330644e+00,6.054114e-03,5.659665e+01,4.124798e+00,3.350906e-01,4.651425e+00,1.612237e-05,1.309750e-06,1.818077e-05,5.5384e-03,0.01,9.77e-07,2.385e-02,0.6547,0.6494,ok
geo,ts,,ntk,gelu,512,1,3,715.0042,4.534945e+00,6.342543e-03,5.846431e+01,2.500741e+00,3.425462e-01,2.632242e+00,9.783214e-06,1.340084e-06,1.029766e-05,5.5384e-03,0.01,9.25e-07,4.734e-02,0.6547,0.6489,ok
geo,ts,,ntk,gelu,512,1,4,715.4995,4.542594e+00,6.348843e-03,5.861327e+01,2.289488e+00,2.241646e-01,2.536571e+00,8.944369e-06,8.757464e-07,9.909651e-06,5.5384e-03,0.01,9.34e-07,2.963e-02,0.6547,0.6536,ok
geo,ts,,ntk,gelu,512,2,3,714.4247,4.230465e+00,5.921500e-03,5.497240e+01,2.832521e+00,2.161973e-01,2.754035e+00,1.109916e-05,8.471638e-07,1.079162e-05,5.6212e-03,0.01,8.37e-07,2.670e-02,0.6494,0.6489,ok
geo,ts,,ntk,gelu,512,2,4,715.5329,4.253860e+00,5.945023e-03,5.372532e+01,2.717098e+00,2.197439e-01,3.178266e+00,1.061392e-05,8.583959e-07,1.241541e-05,5.6212e-03,0.01,9.47e-07,2.720e-02,0.6494,0.6536,ok
geo,ts,,ntk,gelu,512,3,4,716.2854,4.359147e+00,6.085768e-03,5.624955e+01,2.555956e+00,2.229819e-01,2.358695e+00,9.963484e-06,8.692155e-07,9.194529e-06,5.7914e-03,0.01,9.70e-07,2.235e-02,0.6489,0.6536,ok
geo,ts,,ntk,gelu,1024,0,1,1408.6619,5.989295e+00,4.251762e-03,7.548364e+01,2.852550e+00,1.505608e-01,3.177495e+00,2.875078e-06,1.517498e-07,3.202591e-06,3.6954e-03,0.01,8.45e-07,3.524e-02,0.6514,0.6458,ok
geo,ts,,ntk,gelu,1024,0,2,1409.0481,5.901170e+00,4.188054e-03,7.660590e+01,2.969208e+00,2.008952e-01,2.986453e+00,2.991017e-06,2.023708e-07,3.008389e-06,3.6954e-03,0.01,9.53e-07,6.424e-02,0.6514,0.6499,ok
geo,ts,,ntk,gelu,1024,0,3,1408.8711,5.989480e+00,4.251262e-03,7.673726e+01,2.807261e+00,1.488406e-01,2.500009e+00,2.828591e-06,1.499716e-07,2.519005e-06,3.6954e-03,0.01,9.85e-07,9.940e-02,0.6514,0.6485,ok
geo,ts,,ntk,gelu,1024,0,4,1409.7642,5.970894e+00,4.235385e-03,7.694183e+01,3.048764e+00,2.482370e-01,2.872874e+00,3.068039e-06,2.498064e-07,2.891037e-06,3.6954e-03,0.01,8.46e-07,6.996e-02,0.6514,0.6496,ok
geo,ts,,ntk,gelu,1024,1,2,1409.6409,5.216203e+00,3.700377e-03,6.635493e+01,2.777592e+00,1.786596e-01,2.651593e+00,2.795642e-06,1.798205e-07,2.668823e-06,4.4874e-03,0.01,9.15e-07,7.066e-02,0.6458,0.6499,ok
geo,ts,,ntk,gelu,1024,1,3,1409.5126,5.317146e+00,3.772329e-03,6.760560e+01,2.913745e+00,2.213293e-01,2.647128e+00,2.933213e-06,2.228081e-07,2.664815e-06,4.4874e-03,0.01,7.52e-07,4.423e-02,0.6458,0.6485,ok
geo,ts,,ntk,gelu,1024,1,4,1409.3928,5.078835e+00,3.603563e-03,6.432607e+01,2.537116e+00,2.225012e-01,2.703443e+00,2.554502e-06,2.240259e-07,2.721968e-06,4.4874e-03,0.01,9.80e-07,5.639e-02,0.6458,0.6496,ok
geo,ts,,ntk,gelu,1024,2,3,1408.6035,5.068881e+00,3.598515e-03,6.362605e+01,3.020297e+00,1.532384e-01,3.304103e+00,3.044403e-06,1.544615e-07,3.330474e-06,4.4502e-03,0.01,9.96e-07,5.571e-02,0.6499,0.6485,ok
geo,ts,,ntk,gelu,1024,2,4,1408.3495,5.267603e+00,3.740267e-03,6.580105e+01,2.782368e+00,1.576285e-01,3.071865e+00,2.805587e-06,1.589439e-07,3.097499e-06,4.4502e-03,0.01,6.94e-07,6.141e-02,0.6499,0.6496,ok
geo,ts,,ntk,gelu,1024,3,4,1409.6571,5.515952e+00,3.912974e-03,7.123875e+01,2.849326e+00,2.541281e-01,3.169421e+00,2.867776e-06,2.557736e-07,3.189943e-06,4.2679e-03,0.01,9.38e-07,6.112e-02,0.6485,0.6496,ok
geo,ts,,ntk,gelu,2048,0,1,2812.6938,5.949568e+00,2.115256e-03,7.259293e+01,3.190086e+00,1.228913e-01,3.191197e+00,8.064687e-07,3.106750e-08,8.067495e-07,3.5534e-03,0.01,7.53e-07,1.153e-01,0.6472,0.646,ok
geo,ts,,ntk,gelu,2048,0,2,2814.615,5.852577e+00,2.079353e-03,7.048124e+01,3.088149e+00,1.226549e-01,3.124728e+00,7.796331e-07,3.096542e-08,7.888678e-07,3.5534e-03,0.01,9.36e-07,1.099e-01,0.6472,0.6456,ok
geo,ts,,ntk,gelu,2048,0,3,2814.5767,5.755430e+00,2.044865e-03,7.054860e+01,2.918436e+00,1.484754e-01,2.767689e+00,7.368075e-07,3.748507e-08,6.987489e-07,3.5534e-03,0.01,7.46e-07,8.725e-02,0.6472,0.644,ok
geo,ts,,ntk,gelu,2048,0,4,2813.9053,5.730241e+00,2.036401e-03,6.998559e+01,3.134570e+00,1.224441e-01,2.804819e+00,7.917517e-07,3.092779e-08,7.084608e-07,3.5534e-03,0.01,7.96e-07,9.542e-02,0.6472,0.6491,ok
geo,ts,,ntk,gelu,2048,1,2,2815.4141,5.867890e+00,2.084201e-03,7.107088e+01,2.859000e+00,1.197304e-01,2.943284e+00,7.213726e-07,3.020994e-08,7.426387e-07,3.5250e-03,0.01,9.82e-07,1.408e-01,0.646,0.6456,ok
geo,ts,,ntk,gelu,2048,1,3,2814.5056,5.835589e+00,2.073398e-03,7.119492e+01,2.850904e+00,1.262699e-01,2.995258e+00,7.197943e-07,3.188053e-08,7.562407e-07,3.5250e-03,0.01,9.43e-07,9.892e-02,0.646,0.644,ok
geo,ts,,ntk,gelu,2048,1,4,2813.7222,5.949119e+00,2.114324e-03,7.262606e+01,3.023421e+00,1.181877e-01,2.935858e+00,7.637762e-07,2.985656e-08,7.416562e-07,3.5250e-03,0.01,6.77e-07,1.166e-01,0.646,0.6491,ok
geo,ts,,ntk,gelu,2048,2,3,2814.7986,5.593297e+00,1.987104e-03,6.695189e+01,2.861493e+00,1.247626e-01,2.990818e+00,7.223174e-07,3.149343e-08,7.549624e-07,3.5545e-03,0.01,9.91e-07,1.094e-01,0.6456,0.644,ok
geo,ts,,ntk,gelu,2048,2,4,2813.6831,5.814273e+00,2.066428e-03,7.116768e+01,3.014849e+00,1.943346e-01,3.060021e+00,7.616320e-07,4.909416e-08,7.730437e-07,3.5545e-03,0.01,9.98e-07,9.378e-02,0.6456,0.6491,ok
geo,ts,,ntk,gelu,2048,3,4,2814.22,5.956128e+00,2.116440e-03,7.357888e+01,2.894589e+00,1.032234e-01,3.143609e+00,7.309721e-07,2.606705e-08,7.938574e-07,3.5421e-03,0.01,9.04e-07,9.971e-02,0.644,0.6491,ok
geo,ts,,ntk,gelu,4096,0,1,5644.7993,6.142893e+00,1.088239e-03,7.099426e+01,3.156119e+00,8.004136e-02,3.072187e+00,1.981008e-07,5.023974e-09,1.928327e-07,2.9110e-03,0.01,9.89e-07,3.065e-01,0.6459,0.6428,ok
geo,ts,,ntk,gelu,4096,0,2,5647.2676,6.229424e+00,1.103086e-03,7.208204e+01,3.222026e+00,9.808338e-02,3.114802e+00,2.020609e-07,6.151042e-09,1.953366e-07,2.9110e-03,0.01,9.34e-07,2.535e-01,0.6459,0.6441,ok
geo,ts,,ntk,gelu,4096,0,3,5645.8101,6.142290e+00,1.087938e-03,7.018237e+01,3.373683e+00,1.033684e-01,3.132546e+00,2.116809e-07,6.485828e-09,1.965508e-07,2.9110e-03,0.01,9.22e-07,2.219e-01,0.6459,0.6487,ok
geo,ts,,ntk,gelu,4096,0,4,5646.3433,6.198090e+00,1.097717e-03,7.172060e+01,3.585756e+00,9.243041e-02,3.075760e+00,2.249449e-07,5.798429e-09,1.929514e-07,2.9110e-03,0.01,7.45e-07,3.001e-01,0.6459,0.6456,ok
geo,ts,,ntk,gelu,4096,1,2,5647.2998,6.138281e+00,1.086941e-03,7.178506e+01,3.121168e+00,9.141133e-02,3.021623e+00,1.957336e-07,5.732556e-09,1.894910e-07,2.9376e-03,0.01,8.02e-07,1.756e-01,0.6428,0.6441,ok
geo,ts,,ntk,gelu,4096,1,3,5646.3198,6.160820e+00,1.091121e-03,7.156609e+01,3.045454e+00,8.583149e-02,3.140068e+00,1.910518e-07,5.384504e-09,1.969872e-07,2.9376e-03,0.01,9.55e-07,2.129e-01,0.6428,0.6487,ok
geo,ts,,ntk,gelu,4096,1,4,5645.6616,6.228860e+00,1.103300e-03,7.247620e+01,3.338138e+00,8.799796e-02,3.181424e+00,2.094617e-07,5.521701e-09,1.996282e-07,2.9376e-03,0.01,9.75e-07,3.780e-01,0.6428,0.6456,ok
geo,ts,,ntk,gelu,4096,2,3,5646.6416,6.093142e+00,1.079074e-03,7.049448e+01,3.109788e+00,9.763941e-02,3.056376e+00,1.950654e-07,6.124557e-09,1.917151e-07,2.9928e-03,0.01,8.45e-07,2.494e-01,0.6441,0.6487,ok
geo,ts,,ntk,gelu,4096,2,4,5645.8765,6.175591e+00,1.093823e-03,7.171395e+01,3.434320e+00,7.835329e-02,3.374768e+00,2.154805e-07,4.916143e-09,2.117440e-07,2.9928e-03,0.01,6.98e-07,2.565e-01,0.6441,0.6456,ok
geo,ts,,ntk,gelu,4096,3,4,5645.2344,6.094942e+00,1.079661e-03,7.066409e+01,3.236709e+00,8.380119e-02,3.232066e+00,2.031279e-07,5.259158e-09,2.028366e-07,2.9919e-03,0.01,7.41e-07,2.348e-01,0.6487,0.6456,ok
geo,ts,,ntk,tanh,64,0,1,116.2345,1.920967e+00,1.652665e-02,2.136137e+01,7.933528e-01,1.764102e-01,7.884157e-01,1.174428e-04,2.611462e-05,1.167119e-04,5.8514e-03,0.01,9.10e-07,4.234e-03,0.6462,0.6455,ok
geo,ts,,ntk,tanh,64,0,2,116.4891,1.747352e+00,1.500013e-02,1.926163e+01,7.243651e-01,1.650914e-01,7.009771e-01,1.067620e-04,2.433233e-05,1.033149e-04,5.8514e-03,0.01,9.69e-07,4.395e-03,0.6462,0.6405,ok
geo,ts,,ntk,tanh,64,0,3,118.1113,1.952076e+00,1.652743e-02,2.246420e+01,6.508499e-01,1.917790e-01,7.307606e-01,9.330991e-05,2.749464e-05,1.047664e-04,5.8514e-03,0.01,8.35e-07,3.572e-03,0.6462,0.6429,ok
geo,ts,,ntk,tanh,64,0,4,116.3156,1.765086e+00,1.517497e-02,1.889268e+01,7.175973e-01,1.689303e-01,7.784784e-01,1.060803e-04,2.497248e-05,1.150802e-04,5.8514e-03,0.01,9.86e-07,6.468e-03,0.6462,0.64,ok
geo,ts,,ntk,tanh,64,1,2,115.6936,1.743761e+00,1.507223e-02,1.923237e+01,9.326335e-01,1.703736e-01,9.829071e-01,1.393548e-04,2.545736e-05,1.468668e-04,5.8504e-03,0.01,9.85e-07,7.504e-03,0.6455,0.6405,ok
geo,ts,,ntk,tanh,64,1,3,116.3886,1.980839e+00,1.701919e-02,2.220634e+01,8.430899e-01,1.653127e-01,8.816867e-01,1.244752e-04,2.440705e-05,1.301737e-04,5.8504e-03,0.01,8.11e-07,4.894e-03,0.6455,0.6429,ok
geo,ts,,ntk,tanh,64,1,4,116.3321,1.841958e+00,1.583361e-02,1.994953e+01,8.332403e-01,1.619184e-01,8.415801e-01,1.231405e-04,2.392912e-05,1.243730e-04,5.8504e-03,0.01,9.62e-07,5.358e-03,0.6455,0.64,ok
geo,ts,,ntk,tanh,64,2,3,117.2235,1.862892e+00,1.589179e-02,2.035878e+01,7.068934e-01,1.832337e-01,7.200345e-01,1.028856e-04,2.666895e-05,1.047982e-04,5.9260e-03,0.01,9.43e-07,5.755e-03,0.6405,0.6429,ok
geo,ts,,ntk,tanh,64,2,4,117.5811,2.062938e+00,1.754481e-02,2.322766e+01,7.305112e-01,1.785123e-01,7.926235e-01,1.056773e-04,2.582397e-05,1.146626e-04,5.9260e-03,0.01,9.96e-07,4.762e-03,0.6405,0.64,ok
geo,ts,,ntk,tanh,64,3,4,117.0909,1.921101e+00,1.640692e-02,2.177000e+01,9.290361e-01,2.040370e-01,8.336237e-01,1.355241e-04,2.976410e-05,1.216057e-04,5.8393e-03,0.01,7.61e-07,5.700e-03,0.6429,0.64,ok
geo,ts,,ntk,tanh,128,0,1,201.8872,2.232578e+00,1.105854e-02,2.630004e+01,7.630761e-01,1.445183e-01,7.007353e-01,3.744384e-05,7.091456e-06,3.438481e-05,4.9891e-03,0.01,9.62e-07,5.928e-03,0.6378,0.6376,ok
geo,ts,,ntk,tanh,128,0,2,203.9839,2.655214e+00,1.301679e-02,3.196952e+01,9.646709e-01,1.572848e-01,8.823494e-01,4.636791e-05,7.560059e-06,4.241104e-05,4.9891e-03,0.01,9.48e-07,6.518e-03,0.6378,0.6479,ok
geo,ts,,ntk,tanh,128,0,3,202.7862,2.165623e+00,1.067934e-02,2.535414e+01,7.782613e-01,1.529363e-01,8.127626e-01,3.785110e-05,7.438128e-06,3.952908e-05,4.9891e-03,0.01,9.84e-07,1.078e-02,0.6378,0.6412,ok
geo,ts,,ntk,tanh,128,0,4,201.8351,2.244613e+00,1.112102e-02,2.597350e+01,8.982973e-01,1.311783e-01,9.836313e-01,4.410182e-05,6.440185e-06,4.829129e-05,4.9891e-03,0.01,7.81e-07,8.812e-03,0.6378,0.6414,ok
geo,ts,,ntk,tanh,128,1,2,202.8363,2.364344e+00,1.165641e-02,2.710719e+01,9.281417e-01,1.510961e-01,7.791464e-01,4.511831e-05,7.344999e-06,3.787543e-05,4.8495e-03,0.01,9.42e-07,9.147e-03,0.6376,0.6479,ok
geo,ts,,ntk,tanh,128,1,3,202.8347,2.147844e+00,1.058914e-02,2.542245e+01,8.691304e-01,1.459841e-01,7.102675e-01,4.225037e-05,7.096613e-06,3.452769e-05,4.8495e-03,0.01,9.38e-07,1.020e-02,0.6376,0.6412,ok
geo,ts,,ntk,tanh,128,1,4,202.0163,2.437086e+00,1.206381e-02,2.832671e+01,7.450431e-01,1.551347e-01,8.503617e-01,3.651224e-05,7.602667e-06,4.167357e-05,4.8495e-03,0.01,9.60e-07,9.538e-03,0.6376,0.6414,ok
geo,ts,,ntk,tanh,128,2,3,202.9186,2.337246e+00,1.151815e-02,2.743254e+01,7.796301e-01,1.599219e-01,9.062171e-01,3.786823e-05,7.767734e-06,4.401682e-05,4.8987e-03,0.01,9.77e-07,7.975e-03,0.6479,0.6412,ok
geo,ts,,ntk,tanh,128,2,4,203.4452,2.496108e+00,1.226919e-02,2.908384e+01,9.184182e-01,1.540242e-01,9.057770e-01,4.437881e-05,7.442589e-06,4.376798e-05,4.8987e-03,0.01,7.37e-07,1.004e-02,0.6479,0.6414,ok
geo,ts,,ntk,tanh,128,3,4,202.4178,2.558899e+00,1.264167e-02,2.936965e+01,8.254744e-01,1.525608e-01,7.945988e-01,4.029362e-05,7.446904e-06,3.878650e-05,4.6317e-03,0.01,8.63e-07,9.602e-03,0.6412,0.6414,ok
geo,ts,,ntk,tanh,256,0,1,372.051,2.995125e+00,8.050307e-03,3.711903e+01,8.524619e-01,1.259179e-01,8.992506e-01,1.231686e-05,1.819335e-06,1.299289e-05,4.2558e-03,0.01,8.85e-07,2.556e-02,0.6431,0.6446,ok
geo,ts,,ntk,tanh,256,0,2,372.3565,2.786141e+00,7.482455e-03,3.449146e+01,9.271153e-01,1.213095e-01,8.451409e-01,1.337352e-05,1.749874e-06,1.219105e-05,4.2558e-03,0.01,8.58e-07,1.862e-02,0.6431,0.6414,ok
geo,ts,,ntk,tanh,256,0,3,371.9779,2.848998e+00,7.659052e-03,3.579707e+01,8.101567e-01,1.264685e-01,7.590197e-01,1.171021e-05,1.828008e-06,1.097106e-05,4.2558e-03,0.01,8.59e-07,1.262e-02,0.6431,0.6432,ok
geo,ts,,ntk,tanh,256,0,4,372.6526,3.208904e+00,8.610979e-03,4.112068e+01,9.733610e-01,1.369711e-01,8.477526e-01,1.401831e-05,1.972652e-06,1.220930e-05,4.2558e-03,0.01,5.87e-07,2.424e-02,0.6431,0.6432,ok
geo,ts,,ntk,tanh,256,1,2,373.3,2.971724e+00,7.960684e-03,3.769890e+01,8.897421e-01,1.245505e-01,8.440607e-01,1.276962e-05,1.787555e-06,1.211400e-05,4.3348e-03,0.01,7.88e-07,2.204e-02,0.6446,0.6414,ok
geo,ts,,ntk,tanh,256,1,3,372.2158,2.972727e+00,7.986568e-03,3.703848e+01,8.803160e-01,1.281886e-01,1.003202e+00,1.270805e-05,1.850503e-06,1.448201e-05,4.3348e-03,0.01,9.18e-07,1.969e-02,0.6446,0.6432,ok
geo,ts,,ntk,tanh,256,1,4,371.9526,2.779570e+00,7.472914e-03,3.479154e+01,7.849233e-01,1.223009e-01,7.744486e-01,1.134703e-05,1.768009e-06,1.119560e-05,4.3348e-03,0.01,9.42e-07,2.385e-02,0.6446,0.6432,ok
geo,ts,,ntk,tanh,256,2,3,371.7919,3.212317e+00,8.640093e-03,4.085222e+01,8.442655e-01,1.280416e-01,9.588339e-01,1.221544e-05,1.852597e-06,1.387310e-05,4.1574e-03,0.01,9.75e-07,1.900e-02,0.6414,0.6432,ok
geo,ts,,ntk,tanh,256,2,4,372.3888,3.101159e+00,8.327746e-03,3.933576e+01,9.305534e-01,1.256754e-01,9.220691e-01,1.342079e-05,1.812537e-06,1.329843e-05,4.1574e-03,0.01,9.26e-07,1.829e-02,0.6414,0.6432,ok
geo,ts,,ntk,tanh,256,3,4,372.1597,3.221397e+00,8.655953e-03,4.135913e+01,9.385043e-01,1.287510e-01,9.309509e-01,1.355213e-05,1.859183e-06,1.344306e-05,4.1070e-03,0.01,8.85e-07,2.121e-02,0.6432,0.6432,ok
geo,ts,,ntk,tanh,512,0,1,715.1569,4.074378e+00,5.697181e-03,5.435287e+01,1.083328e+00,1.037657e-01,9.923774e-01,4.236308e-06,4.057710e-07,3.880648e-06,3.4904e-03,0.01,9.88e-07,3.713e-02,0.6368,0.6394,ok
