kind,mode,shard,regime,act,width,seedA,seedB,dnorm,dev_geo,dev_rel,gamma_mid,flen_A,flen_mid,flen_B,rq_A,rq_mid,rq_B,lam,lam_rel,cg_resid,fd_instab,accA,accB,status
geo,cnn,,sp,swish,4,3,4,54.2821,1.576096e+03,2.903528e+01,1.652563e+04,9.185781e-02,2.850446e+00,1.738124e-01,6.234946e-05,1.934770e-03,1.179770e-04,8.9081e-03,0.01,9.56e-07,1.092e+00,0.9206,0.9243,ok
geo,cnn,,sp,swish,8,0,1,58.5894,1.427828e+03,2.437007e+01,1.597848e+04,4.021160e-02,8.053851e-01,4.917364e-02,2.342843e-05,4.692405e-04,2.864998e-05,5.6151e-03,0.01,8.28e-06,8.009e-01,0.9254,0.9262,ok
geo,cnn,,sp,swish,8,0,2,58.9146,1.903516e+03,3.230973e+01,9.835944e+03,4.968955e-02,6.434061e-01,4.665301e-02,2.863181e-05,3.707395e-04,2.688211e-05,5.6151e-03,0.01,4.79e-06,7.074e-01,0.9254,0.9275,ok
geo,cnn,,sp,swish,8,0,3,58.6854,1.625604e+03,2.770031e+01,2.449887e+04,3.732982e-02,1.159523e+00,6.235341e-02,2.167832e-05,6.733624e-04,3.621011e-05,5.6151e-03,0.01,1.35e-05,9.363e-01,0.9254,0.9303,ok
geo,cnn,,sp,swish,8,0,4,58.8165,1.860208e+03,3.162732e+01,1.260538e+04,3.691911e-02,6.646971e-01,4.734953e-02,2.134436e-05,3.842869e-04,2.737458e-05,5.6151e-03,0.01,1.99e-05,1.240e+00,0.9254,0.9278,ok
geo,cnn,,sp,swish,8,1,2,59.023,2.188949e+03,3.708638e+01,1.314402e+04,4.232956e-02,1.219817e+00,6.114115e-02,2.430140e-05,7.002971e-04,3.510113e-05,6.7909e-03,0.01,5.61e-06,9.170e-01,0.9262,0.9275,ok
geo,cnn,,sp,swish,8,1,3,59.0115,1.316009e+03,2.230089e+01,1.979836e+04,5.126741e-02,1.425350e+00,7.065878e-02,2.944408e-05,8.186123e-04,4.058101e-05,6.7909e-03,0.01,3.06e-06,7.207e-01,0.9262,0.9303,ok
geo,cnn,,sp,swish,8,1,4,58.7675,1.188378e+03,2.022169e+01,1.819566e+04,5.320501e-02,1.145480e+00,5.568213e-02,3.081116e-05,6.633504e-04,3.224567e-05,6.7909e-03,0.01,7.28e-06,1.080e+00,0.9262,0.9278,ok
geo,cnn,,sp,swish,8,2,3,59.1608,1.327235e+03,2.243436e+01,2.793047e+04,5.538675e-02,1.136791e+00,5.229368e-02,3.164954e-05,6.495940e-04,2.988207e-05,6.7777e-03,0.01,9.16e-06,1.320e+00,0.9275,0.9303,ok
geo,cnn,,sp,swish,8,2,4,59.128,1.113517e+03,1.883232e+01,1.898452e+04,4.418043e-02,1.076374e+00,4.931265e-02,2.527401e-05,6.157543e-04,2.820997e-05,6.7777e-03,0.01,3.59e-06,9.861e-01,0.9275,0.9278,ok
geo,cnn,,sp,swish,8,3,4,58.7641,1.378152e+03,2.345229e+01,2.822982e+04,6.473641e-02,1.002903e+00,5.075852e-02,3.749342e-05,5.808516e-04,2.939784e-05,6.2341e-03,0.01,2.76e-06,1.011e+00,0.9303,0.9278,ok
geo,cnn,,sp,softplus,1,0,1,49.984,1.798511e+01,3.598172e-01,5.021592e+02,2.837972e+00,3.346093e+00,2.677276e+00,2.271830e-03,2.678586e-03,2.143190e-03,1.3497e-01,0.01,9.08e-07,1.183e+00,0.9041,0.9022,ok
geo,cnn,,sp,softplus,1,0,2,50.1483,1.096244e+01,2.186006e-01,2.153439e+02,4.205369e+00,3.932170e+00,4.510118e+00,3.344431e-03,3.127162e-03,3.586791e-03,1.3497e-01,0.01,9.89e-07,1.317e+00,0.9041,0.9044,ok
geo,cnn,,sp,softplus,1,0,3,49.7465,1.171265e+01,2.354465e-01,2.668454e+02,8.728168e+00,3.844969e+00,5.372508e+00,7.053870e-03,3.107400e-03,4.341916e-03,1.3497e-01,0.01,9.74e-07,7.572e-01,0.9041,0.9064,ok
geo,cnn,,sp,softplus,1,0,4,50.2473,1.844205e+01,3.670254e-01,1.449180e+02,4.940761e+00,3.855211e+00,3.616057e+00,3.913791e-03,3.053880e-03,2.864436e-03,1.3497e-01,0.01,8.75e-07,5.359e-01,0.9041,0.9027,ok
geo,cnn,,sp,softplus,1,1,2,50.826,3.199771e+01,6.295537e-01,3.275481e+02,4.794842e+00,7.584050e+00,3.292675e+00,3.712205e-03,5.871632e-03,2.549216e-03,1.4047e-01,0.01,9.87e-07,8.902e-01,0.9022,0.9044,ok
geo,cnn,,sp,softplus,1,1,3,50.0894,1.294952e+01,2.585284e-01,2.145516e+02,4.502369e+00,6.081194e+00,2.706131e+00,3.589054e-03,4.847611e-03,2.157186e-03,1.4047e-01,0.01,9.75e-07,1.025e+00,0.9022,0.9064,ok
geo,cnn,,sp,softplus,1,1,4,49.9555,4.108163e+01,8.223644e-01,1.231410e+03,3.851252e+00,5.431125e+00,2.966232e+00,3.086492e-03,4.352643e-03,2.377214e-03,1.4047e-01,0.01,9.12e-07,6.877e-01,0.9022,0.9027,ok
geo,cnn,,sp,softplus,1,2,3,50.1228,1.478671e+01,2.950096e-01,2.538134e+02,3.703479e+00,3.963457e+00,3.454573e+00,2.948282e-03,3.155247e-03,2.750132e-03,1.5176e-01,0.01,8.93e-07,1.004e+00,0.9044,0.9064,ok
geo,cnn,,sp,softplus,1,2,4,50.3034,1.448394e+01,2.879317e-01,2.105445e+02,6.133204e+00,4.063846e+00,2.913228e+00,4.847558e-03,3.211980e-03,2.302555e-03,1.5176e-01,0.01,9.64e-07,7.537e-01,0.9044,0.9027,ok
geo,cnn,,sp,softplus,1,3,4,50.7723,2.125826e+01,4.186978e-01,4.090426e+02,3.244588e+00,6.062059e+00,3.155564e+00,2.517303e-03,4.703229e-03,2.448234e-03,1.2396e-01,0.01,9.89e-07,5.983e-01,0.9064,0.9027,ok
geo,cnn,,sp,softplus,2,0,1,52.6734,2.096300e+01,3.979807e-01,2.972751e+02,4.021418e+00,4.250535e+00,1.794533e+00,2.898855e-03,3.064015e-03,1.293597e-03,1.8210e-01,0.01,8.58e-07,6.433e-01,0.9113,0.9137,ok
geo,cnn,,sp,softplus,2,0,2,52.8182,1.564225e+01,2.961524e-01,3.575422e+02,3.530108e+00,2.848664e+00,3.133465e+00,2.530755e-03,2.042223e-03,2.246398e-03,1.8210e-01,0.01,8.85e-07,9.170e-01,0.9113,0.9112,ok
geo,cnn,,sp,softplus,2,0,3,53.1987,1.830093e+01,3.440111e-01,1.324944e+02,2.854756e+00,2.020927e+00,2.047520e+00,2.017426e-03,1.428167e-03,1.446961e-03,1.8210e-01,0.01,9.91e-07,1.686e+00,0.9113,0.9116,ok
geo,cnn,,sp,softplus,2,0,4,52.6136,3.503707e+01,6.659318e-01,4.481219e+02,3.513681e+00,3.822322e+00,4.194331e+00,2.538611e-03,2.761602e-03,3.030377e-03,1.8210e-01,0.01,9.56e-07,1.013e+00,0.9113,0.9129,ok
geo,cnn,,sp,softplus,2,1,2,52.3784,1.075759e+01,2.053823e-01,2.422856e+02,2.584799e+00,2.422664e+00,2.049527e+00,1.884313e-03,1.766117e-03,1.494101e-03,1.3934e-01,0.01,9.91e-07,8.662e-01,0.9137,0.9112,ok
geo,cnn,,sp,softplus,2,1,3,53.6887,2.001046e+01,3.727127e-01,5.027142e+02,1.896122e+00,2.913229e+00,1.765537e+00,1.315620e-03,2.021337e-03,1.225014e-03,1.3934e-01,0.01,9.77e-07,7.317e-01,0.9137,0.9116,ok
geo,cnn,,sp,softplus,2,1,4,53.4351,3.160103e+01,5.913910e-01,1.489090e+02,3.342279e+00,5.886835e+00,5.740086e+00,2.341099e-03,4.123433e-03,4.020642e-03,1.3934e-01,0.01,9.49e-07,5.725e-01,0.9137,0.9129,ok
geo,cnn,,sp,softplus,2,2,3,54.0077,2.927037e+01,5.419661e-01,1.898202e+02,2.534177e+00,5.497829e+00,3.024361e+00,1.737620e-03,3.769720e-03,2.073727e-03,1.4142e-01,0.01,9.59e-07,8.249e-01,0.9112,0.9116,ok
geo,cnn,,sp,softplus,2,2,4,52.1728,1.405741e+01,2.694393e-01,1.549358e+02,2.875091e+00,2.574206e+00,2.534840e+00,2.112479e-03,1.891403e-03,1.862479e-03,1.4142e-01,0.01,9.58e-07,9.396e-01,0.9112,0.9129,ok
geo,cnn,,sp,softplus,2,3,4,52.5275,1.356641e+01,2.582726e-01,2.794998e+02,3.014610e+00,2.056378e+00,3.008029e+00,2.185184e-03,1.490596e-03,2.180414e-03,1.5714e-01,0.01,9.54e-07,9.693e-01,0.9116,0.9129,ok
geo,cnn,,sp,softplus,4,0,1,56.5086,1.340024e+01,2.371364e-01,1.567887e+02,2.687223e+00,1.860060e+00,3.560617e+00,1.683081e-03,1.165006e-03,2.230111e-03,2.3167e-01,0.01,9.20e-07,1.454e+00,0.9154,0.9153,ok
geo,cnn,,sp,softplus,4,0,2,57.1918,2.199641e+01,3.846078e-01,6.217919e+02,2.505388e+00,2.119798e+00,1.827856e+00,1.531925e-03,1.296155e-03,1.117647e-03,2.3167e-01,0.01,8.95e-07,1.042e+00,0.9154,0.9165,ok
geo,cnn,,sp,softplus,4,0,3,57.1035,1.941035e+01,3.399149e-01,2.902871e+02,4.165699e+00,4.473310e+00,2.320144e+00,2.555005e-03,2.743676e-03,1.423045e-03,2.3167e-01,0.01,9.52e-07,1.576e+00,0.9154,0.9153,ok
geo,cnn,,sp,softplus,4,0,4,56.615,8.657789e+00,1.529240e-01,1.322762e+02,2.295831e+00,1.982272e+00,1.639045e+00,1.432540e-03,1.236888e-03,1.022723e-03,2.3167e-01,0.01,9.73e-07,8.044e-01,0.9154,0.9145,ok
geo,cnn,,sp,softplus,4,1,2,56.4127,1.582835e+01,2.805813e-01,1.719011e+02,2.957494e+00,2.092084e+00,2.689579e+00,1.858660e-03,1.314787e-03,1.690287e-03,2.1691e-01,0.01,9.13e-07,1.188e+00,0.9153,0.9165,ok
geo,cnn,,sp,softplus,4,1,3,56.8568,2.672612e+01,4.700603e-01,1.802699e+02,2.344928e+00,2.706030e+00,2.409798e+00,1.450758e-03,1.674164e-03,1.490891e-03,2.1691e-01,0.01,9.73e-07,7.972e-01,0.9153,0.9153,ok
geo,cnn,,sp,softplus,4,1,4,56.8504,1.545107e+01,2.717848e-01,1.803646e+02,2.487541e+00,4.073573e+00,1.929138e+00,1.539336e-03,2.520801e-03,1.193786e-03,2.1691e-01,0.01,9.92e-07,7.375e-01,0.9153,0.9145,ok
geo,cnn,,sp,softplus,4,2,3,56.9057,1.766253e+01,3.103822e-01,1.919028e+02,2.196083e+00,2.801197e+00,1.763672e+00,1.356334e-03,1.730062e-03,1.089270e-03,2.3177e-01,0.01,8.40e-07,1.163e+00,0.9165,0.9153,ok
geo,cnn,,sp,softplus,4,2,4,56.5003,2.211050e+01,3.913344e-01,2.099476e+02,2.548082e+00,1.487651e+00,3.915262e+00,1.596402e-03,9.320299e-04,2.452956e-03,2.3177e-01,0.01,9.64e-07,8.215e-01,0.9165,0.9145,ok
geo,cnn,,sp,softplus,4,3,4,56.2355,1.447876e+01,2.574664e-01,1.551921e+02,1.568492e+00,2.074643e+00,2.863038e+00,9.919520e-04,1.312054e-03,1.810654e-03,2.1104e-01,0.01,9.83e-07,1.283e+00,0.9153,0.9145,ok
geo,cnn,,sp,softplus,8,0,1,61.2607,1.172918e+01,1.914632e-01,1.957323e+02,3.495998e+00,2.104667e+00,2.565789e+00,1.863102e-03,1.121629e-03,1.367371e-03,3.0795e-01,0.01,9.60e-07,1.130e+00,0.9131,0.9162,ok
geo,cnn,,sp,softplus,8,0,2,61.7437,1.538453e+01,2.491676e-01,1.537967e+02,1.573694e+00,1.449380e+00,3.247894e+00,8.255907e-04,7.603730e-04,1.703909e-03,3.0795e-01,0.01,9.57e-07,7.471e-01,0.9131,0.9182,ok
geo,cnn,,sp,softplus,8,0,3,61.1937,1.645440e+01,2.688903e-01,9.014242e+01,3.586706e+00,1.294683e+00,4.249591e+00,1.915631e-03,6.914799e-04,2.269673e-03,3.0795e-01,0.01,9.90e-07,1.728e+00,0.9131,0.9154,ok
geo,cnn,,sp,softplus,8,0,4,62.057,1.640640e+01,2.643765e-01,2.071366e+02,2.521147e+00,1.768765e+00,1.852200e+00,1.309324e-03,9.185846e-04,9.619152e-04,3.0795e-01,0.01,9.35e-07,1.026e+00,0.9131,0.9149,ok
geo,cnn,,sp,softplus,8,1,2,61.6268,7.971256e+00,1.293472e-01,1.141425e+02,1.929254e+00,1.565389e+00,1.135727e+00,1.015968e-03,8.243518e-04,5.980870e-04,3.1801e-01,0.01,9.47e-07,7.264e-01,0.9162,0.9182,ok
geo,cnn,,sp,softplus,8,1,3,61.404,1.255194e+01,2.044156e-01,1.487277e+02,2.064054e+00,1.879438e+00,2.193599e+00,1.094857e-03,9.969291e-04,1.163573e-03,3.1801e-01,0.01,8.38e-07,7.482e-01,0.9162,0.9154,ok
geo,cnn,,sp,softplus,8,1,4,60.9975,7.255737e+00,1.189515e-01,1.392489e+02,2.092648e+00,1.158523e+00,1.912385e+00,1.124871e-03,6.227462e-04,1.027973e-03,3.1801e-01,0.01,9.97e-07,1.546e+00,0.9162,0.9149,ok
geo,cnn,,sp,softplus,8,2,3,61.1488,2.189086e+01,3.579935e-01,1.387835e+02,1.754728e+00,1.247084e+00,2.050885e+00,9.385654e-04,6.670382e-04,1.096974e-03,2.9576e-01,0.01,9.84e-07,8.453e-01,0.9182,0.9154,ok
geo,cnn,,sp,softplus,8,2,4,61.1791,5.946411e+00,9.719673e-02,1.405245e+02,1.542889e+00,1.202229e+00,2.015954e+00,8.244381e-04,6.424075e-04,1.077219e-03,2.9576e-01,0.01,9.66e-07,9.245e-01,0.9182,0.9149,ok
geo,cnn,,sp,softplus,8,3,4,61.2178,1.439071e+01,2.350738e-01,1.605488e+02,3.975419e+00,1.353117e+00,3.722347e+00,2.121569e-03,7.221206e-04,1.986512e-03,2.7281e-01,0.01,9.71e-07,1.946e+00,0.9154,0.9149,ok
geo,cnn,,mup,gelu,1,0,1,73.1273,7.843649e+01,1.072602e+00,1.558190e+03,3.293075e+00,8.331301e+00,3.222454e+00,1.231608e-03,3.115900e-03,1.205195e-03,1.6659e-01,0.01,9.52e-07,6.904e-01,0.9099,0.9132,ok
geo,cnn,,mup,gelu,1,0,2,74.1777,1.023328e+02,1.379562e+00,1.647735e+03,5.519864e+00,2.081854e+01,4.390221e+00,2.006371e-03,7.567164e-03,1.595766e-03,1.6659e-01,0.01,1.00e-06,7.561e-01,0.9099,0.9102,ok
geo,cnn,,mup,gelu,1,0,3,74.5426,1.184214e+02,1.588642e+00,1.728646e+03,3.392079e+00,3.041792e+01,4.245792e+00,1.220920e-03,1.094841e-02,1.528200e-03,1.6659e-01,0.01,9.97e-07,8.998e-01,0.9099,0.9112,ok
geo,cnn,,mup,gelu,1,0,4,74.6721,1.940602e+02,2.598832e+00,2.869226e+03,6.719137e+00,3.690270e+01,3.680021e+00,2.410055e-03,1.323645e-02,1.319969e-03,1.6659e-01,0.01,9.12e-07,1.264e+00,0.9099,0.9101,ok
geo,cnn,,mup,gelu,1,1,2,74.2257,8.872517e+01,1.195343e+00,1.805422e+03,2.896289e+00,1.726095e+01,4.433633e+00,1.051388e-03,6.265933e-03,1.609462e-03,1.3384e-01,0.01,9.88e-07,8.828e-01,0.9132,0.9102,ok
geo,cnn,,mup,gelu,1,1,3,74.2879,1.661071e+02,2.235991e+00,1.684677e+03,3.912387e+00,1.766946e+01,6.156841e+00,1.417868e-03,6.403496e-03,2.231269e-03,1.3384e-01,0.01,9.79e-07,1.024e+00,0.9132,0.9112,ok
geo,cnn,,mup,gelu,1,1,4,73.8386,1.010654e+02,1.368734e+00,2.112962e+03,3.736427e+00,1.189410e+01,3.776444e+00,1.370626e-03,4.363090e-03,1.385306e-03,1.3384e-01,0.01,9.86e-07,9.359e-01,0.9132,0.9101,ok
geo,cnn,,mup,gelu,1,2,3,73.8981,1.269679e+02,1.718148e+00,2.299792e+03,3.978375e+00,1.708412e+01,4.793815e+00,1.457032e-03,6.256853e-03,1.755677e-03,1.3045e-01,0.01,9.26e-07,8.601e-01,0.9102,0.9112,ok
geo,cnn,,mup,gelu,1,2,4,75.4683,1.874998e+02,2.484485e+00,3.500179e+03,6.210664e+00,6.421593e+01,7.535860e+00,2.180919e-03,2.254988e-02,2.646270e-03,1.3045e-01,0.01,9.58e-07,8.636e-01,0.9102,0.9101,ok
geo,cnn,,mup,gelu,1,3,4,75.2043,1.652894e+02,2.197872e+00,2.391425e+03,3.885684e+00,4.222784e+01,5.604169e+00,1.374081e-03,1.493288e-02,1.981783e-03,1.7053e-01,0.01,9.43e-07,6.761e-01,0.9112,0.9101,ok
geo,cnn,,mup,gelu,2,0,1,90.9486,4.433400e+02,4.874621e+00,5.854134e+03,1.269184e+00,1.050583e+01,1.522733e+00,3.068757e-04,2.540200e-03,3.681811e-04,3.0146e-02,0.01,9.20e-07,9.928e-01,0.9152,0.9127,ok
geo,cnn,,mup,gelu,2,0,2,90.1257,3.354742e+02,3.722291e+00,3.191142e+03,9.340305e-01,4.559739e+00,1.096008e+00,2.299819e-04,1.122723e-03,2.698648e-04,3.0146e-02,0.01,9.78e-07,9.616e-01,0.9152,0.9164,ok
geo,cnn,,mup,gelu,2,0,3,89.837,2.479489e+02,2.759987e+00,2.653934e+03,8.945202e-01,4.590093e+00,9.036966e-01,2.216715e-04,1.137473e-03,2.239455e-04,3.0146e-02,0.01,9.64e-07,1.070e+00,0.9152,0.9144,ok
geo,cnn,,mup,gelu,2,0,4,90.2299,3.011961e+02,3.338098e+00,4.692229e+03,1.131233e+00,7.026117e+00,9.441454e-01,2.778953e-04,1.726016e-03,2.319361e-04,3.0146e-02,0.01,9.72e-07,7.547e-01,0.9152,0.9143,ok
geo,cnn,,mup,gelu,2,1,2,90.2669,3.361152e+02,3.723571e+00,6.701967e+03,9.785851e-01,6.241778e+00,1.162002e+00,2.401992e-04,1.532080e-03,2.852199e-04,3.3741e-02,0.01,9.42e-07,1.021e+00,0.9127,0.9164,ok
geo,cnn,,mup,gelu,2,1,3,89.2693,2.177063e+02,2.438760e+00,3.211422e+03,7.560084e-01,4.182931e+00,9.085253e-01,1.897373e-04,1.049801e-03,2.280148e-04,3.3741e-02,0.01,9.88e-07,1.450e+00,0.9127,0.9144,ok
geo,cnn,,mup,gelu,2,1,4,90.1544,2.824308e+02,3.132745e+00,5.074666e+03,6.954854e-01,5.000646e+00,7.891523e-01,1.711370e-04,1.230501e-03,1.941855e-04,3.3741e-02,0.01,9.98e-07,7.395e-01,0.9127,0.9143,ok
geo,cnn,,mup,gelu,2,2,3,89.9078,2.456568e+02,2.732319e+00,3.832545e+03,9.855831e-01,4.858186e+00,7.163115e-01,2.438532e-04,1.202014e-03,1.772300e-04,2.9405e-02,0.01,9.92e-07,1.106e+00,0.9164,0.9144,ok
geo,cnn,,mup,gelu,2,2,4,90.2695,5.272933e+02,5.841323e+00,6.251007e+03,9.995338e-01,7.138184e+00,7.349175e-01,2.453270e-04,1.752006e-03,1.803792e-04,2.9405e-02,0.01,9.62e-07,7.672e-01,0.9164,0.9143,ok
geo,cnn,,mup,gelu,2,3,4,89.9083,3.479713e+02,3.870291e+00,9.618972e+03,8.515831e-01,5.515501e+00,6.650273e-01,2.106966e-04,1.364631e-03,1.645394e-04,3.3215e-02,0.01,9.97e-07,1.132e+00,0.9144,0.9143,ok
geo,cnn,,mup,gelu,4,0,1,106.0938,5.396412e+02,5.086453e+00,7.404729e+03,3.347873e-01,1.264670e+00,2.697219e-01,5.948655e-05,2.247123e-04,4.792543e-05,1.3996e-02,0.01,8.81e-07,1.097e+00,0.9192,0.9196,ok
geo,cnn,,mup,gelu,4,0,2,107.0515,5.264041e+02,4.917296e+00,5.032702e+03,2.590664e-01,1.731443e+00,2.416702e-01,4.521218e-05,3.021709e-04,4.217619e-05,1.3996e-02,0.01,9.98e-07,1.322e+00,0.9192,0.9186,ok
geo,cnn,,mup,gelu,4,0,3,106.4193,5.615034e+02,5.276332e+00,1.270755e+04,2.379301e-01,1.580901e+00,3.747364e-01,4.201834e-05,2.791863e-04,6.617826e-05,1.3996e-02,0.01,9.79e-07,1.101e+00,0.9192,0.9193,ok
geo,cnn,,mup,gelu,4,0,4,106.9821,4.271024e+02,3.992281e+00,6.804505e+03,2.723657e-01,2.249867e+00,3.538456e-01,4.759491e-05,3.931560e-04,6.183323e-05,1.3996e-02,0.01,9.97e-07,1.119e+00,0.9192,0.9202,ok
geo,cnn,,mup,gelu,4,1,2,107.3225,6.461115e+02,6.020280e+00,4.447919e+03,2.803815e-01,2.286849e+00,2.976418e-01,4.868530e-05,3.970873e-04,5.168236e-05,1.2909e-02,0.01,9.91e-07,1.129e+00,0.9196,0.9186,ok
geo,cnn,,mup,gelu,4,1,3,106.5667,6.248357e+02,5.863328e+00,5.397790e+03,2.950156e-01,1.680672e+00,3.357387e-01,5.195552e-05,2.959851e-04,5.912731e-05,1.2909e-02,0.01,9.98e-07,1.490e+00,0.9196,0.9193,ok
geo,cnn,,mup,gelu,4,1,4,108.0154,5.642280e+02,5.223587e+00,6.797267e+03,3.632783e-01,2.597206e+00,5.382216e-01,6.227271e-05,4.452098e-04,9.226127e-05,1.2909e-02,0.01,9.57e-07,8.414e-01,0.9196,0.9202,ok
geo,cnn,,mup,gelu,4,2,3,106.3772,7.208001e+02,6.775890e+00,5.038306e+03,2.605377e-01,1.746134e+00,4.261155e-01,4.604725e-05,3.086104e-04,7.531134e-05,1.3448e-02,0.01,9.84e-07,6.158e-01,0.9186,0.9193,ok
geo,cnn,,mup,gelu,4,2,4,105.6517,4.221173e+02,3.995367e+00,1.007647e+04,2.859184e-01,9.919052e-01,2.913559e-01,5.122940e-05,1.777245e-04,5.220366e-05,1.3448e-02,0.01,9.93e-07,8.991e-01,0.9186,0.9202,ok
geo,cnn,,mup,gelu,4,3,4,106.869,4.588886e+02,4.293933e+00,4.607588e+03,4.451632e-01,1.658246e+00,4.174955e-01,7.795525e-05,2.903855e-04,7.311018e-05,1.2393e-02,0.01,9.66e-07,1.184e+00,0.9193,0.9202,ok
geo,cnn,,mup,gelu,8,0,1,132.5102,3.815499e+02,2.879401e+00,6.263489e+03,1.510594e-01,8.034666e-01,1.703371e-01,1.720597e-05,9.151647e-05,1.940174e-05,9.8403e-03,0.01,9.61e-07,1.017e+00,0.9218,0.9216,ok
geo,cnn,,mup,gelu,8,0,2,131.3796,7.001058e+02,5.328878e+00,8.218884e+03,2.727912e-01,8.598252e-01,2.282338e-01,3.160854e-05,9.962867e-05,2.644564e-05,9.8403e-03,0.01,9.63e-07,1.092e+00,0.9218,0.9203,ok
geo,cnn,,mup,gelu,8,0,3,131.5592,7.500488e+02,5.701229e+00,3.179886e+03,2.042421e-01,5.598102e-01,1.677129e-01,2.360114e-05,6.468873e-05,1.938003e-05,9.8403e-03,0.01,9.50e-07,7.505e-01,0.9218,0.9237,ok
geo,cnn,,mup,gelu,8,0,4,130.3813,8.330614e+02,6.389424e+00,3.489248e+03,2.054611e-01,6.310347e-01,1.825834e-01,2.417291e-05,7.424251e-05,2.148130e-05,9.8403e-03,0.01,9.76e-07,1.226e+00,0.9218,0.9215,ok
geo,cnn,,mup,gelu,8,1,2,131.953,4.539091e+02,3.439931e+00,5.753473e+03,2.416835e-01,7.015618e-01,1.046873e-01,2.776123e-05,8.058564e-05,1.202502e-05,7.7686e-03,0.01,9.97e-07,8.879e-01,0.9216,0.9203,ok
geo,cnn,,mup,gelu,8,1,3,131.5044,5.865104e+02,4.460006e+00,4.041864e+03,1.672317e-01,5.518383e-01,1.708709e-01,1.934052e-05,6.382067e-05,1.976140e-05,7.7686e-03,0.01,9.50e-07,8.755e-01,0.9216,0.9237,ok
geo,cnn,,mup,gelu,8,1,4,132.0096,7.910391e+02,5.992286e+00,8.979799e+03,2.886317e-01,7.177884e-01,1.870189e-01,3.312556e-05,8.237883e-05,2.146370e-05,7.7686e-03,0.01,9.96e-07,6.949e-01,0.9216,0.9215,ok
geo,cnn,,mup,gelu,8,2,3,131.3118,4.834203e+02,3.681469e+00,5.658613e+03,2.313477e-01,5.511495e-01,3.069949e-01,2.683414e-05,6.392812e-05,3.560849e-05,9.6355e-03,0.01,9.85e-07,1.515e+00,0.9203,0.9237,ok
geo,cnn,,mup,gelu,8,2,4,130.554,5.827491e+02,4.463664e+00,3.425610e+03,1.548979e-01,6.209783e-01,1.790445e-01,1.817587e-05,7.286620e-05,2.100926e-05,9.6355e-03,0.01,9.73e-07,1.005e+00,0.9203,0.9215,ok
geo,cnn,,mup,gelu,8,3,4,130.9596,2.993294e+02,2.285662e+00,4.345000e+03,1.469285e-01,5.978785e-01,2.192515e-01,1.713410e-05,6.972174e-05,2.556806e-05,1.1335e-02,0.01,9.94e-07,1.516e+00,0.9237,0.9215,ok
geo,cnn,,mup,tanh,1,0,1,75.04,1.240065e+02,1.652540e+00,2.173819e+03,2.796237e+00,1.603242e+01,3.867496e+00,9.931586e-04,5.694346e-03,1.373645e-03,6.2334e-02,0.01,9.98e-07,8.837e-01,0.9126,0.9116,ok
geo,cnn,,mup,tanh,1,0,2,75.7375,3.142070e+02,4.148630e+00,4.724019e+03,6.556179e+00,2.398832e+01,6.306487e+00,2.285908e-03,8.363876e-03,2.198849e-03,6.2334e-02,0.01,9.88e-07,1.074e+00,0.9126,0.9113,ok
geo,cnn,,mup,tanh,1,0,3,75.4307,1.799642e+02,2.385823e+00,2.094884e+03,2.684349e+00,1.386143e+01,4.438309e+00,9.435675e-04,4.872391e-03,1.560097e-03,6.2334e-02,0.01,9.67e-07,1.383e+00,0.9126,0.9079,ok
geo,cnn,,mup,tanh,1,0,4,75.362,4.808136e+02,6.380056e+00,6.932953e+03,4.001223e+00,4.004535e+01,4.443128e+00,1.409023e-03,1.410190e-02,1.564640e-03,6.2334e-02,0.01,9.38e-07,6.832e-01,0.9126,0.9101,ok
geo,cnn,,mup,tanh,1,1,2,75.3234,1.183842e+02,1.571678e+00,2.236445e+03,3.271231e+00,1.248709e+01,4.110042e+00,1.153137e-03,4.401806e-03,1.448825e-03,9.1528e-02,0.01,9.93e-07,1.032e+00,0.9116,0.9113,ok
geo,cnn,,mup,tanh,1,1,3,75.5916,2.159365e+02,2.856622e+00,4.602851e+03,3.617127e+00,2.708429e+01,5.545575e+00,1.266039e-03,9.479835e-03,1.941020e-03,9.1528e-02,0.01,9.77e-07,9.426e-01,0.9116,0.9079,ok
geo,cnn,,mup,tanh,1,1,4,74.8896,2.223534e+02,2.969082e+00,3.351724e+03,4.047837e+00,3.561526e+01,4.251924e+00,1.443477e-03,1.270057e-02,1.516256e-03,9.1528e-02,0.01,9.89e-07,5.827e-01,0.9116,0.9101,ok
geo,cnn,,mup,tanh,1,2,3,74.9204,1.369361e+02,1.827754e+00,2.307283e+03,4.573024e+00,1.227428e+01,5.098246e+00,1.629421e-03,4.373468e-03,1.816564e-03,9.3513e-02,0.01,9.66e-07,1.027e+00,0.9113,0.9079,ok
geo,cnn,,mup,tanh,1,2,4,74.7812,1.019166e+02,1.362864e+00,2.027478e+03,3.959329e+00,1.215415e+01,5.195001e+00,1.416011e-03,4.346798e-03,1.857935e-03,9.3513e-02,0.01,9.99e-07,7.691e-01,0.9113,0.9101,ok
geo,cnn,,mup,tanh,1,3,4,74.993,1.328450e+02,1.771433e+00,2.423164e+03,4.756689e+00,2.131075e+01,4.146737e+00,1.691585e-03,7.578581e-03,1.474672e-03,7.9815e-02,0.01,9.10e-07,7.795e-01,0.9079,0.9101,ok
