mode,regime,act,width,seedA,seedB,dnorm,L_A,L_B,B,t_star,L_max,rho_A,rho_mid,rho_max,rho_at_tstar,acc_mid,flen_A,flen_mid,flen_B,flen_at_tstar,rq_mid,R_end,R_mid,R_tstar,devrel_lam1e-1,devrel_lam1e-2,devrel_lam1e-3,cg_resid,fd_instab,wmoveA,status
ts,sp,swish,4096,0,4,1.182012e+02,1.259659e-04,1.187582e-04,2.042770e-01,0.5000,2.043993e-01,1.675141e-04,1.339628e-01,1.339628e-01,1.339628e-01,0.9224,,,,,,,,,,,,,,0.27319324016571045,ok
ts,sp,swish,4096,1,2,1.180611e+02,1.296021e-04,1.324035e-04,2.039378e-01,0.5000,2.040688e-01,1.724760e-04,1.335564e-01,1.335564e-01,1.335564e-01,0.9237,,,,,,,,,,,,,,0.27130958437919617,ok
ts,sp,swish,4096,1,3,1.181430e+02,1.296021e-04,1.247107e-04,2.000010e-01,0.5000,2.001282e-01,1.724760e-04,1.355536e-01,1.355536e-01,1.355536e-01,0.9211,,,,,,,,,,,,,,0.27130958437919617,ok
ts,sp,swish,4096,1,4,1.182323e+02,1.296021e-04,1.187581e-04,1.906943e-01,0.5000,1.908185e-01,1.724760e-04,1.285475e-01,1.285475e-01,1.285475e-01,0.9263,,,,,,,,,,,,,,0.27130958437919617,ok
ts,sp,swish,4096,2,3,1.180334e+02,1.324035e-04,1.247106e-04,2.093947e-01,0.5000,2.095232e-01,1.758612e-04,1.392063e-01,1.392063e-01,1.392063e-01,0.9187,,,,,,,,,,,,,,0.2703647017478943,ok
ts,sp,swish,4096,2,4,1.181353e+02,1.324035e-04,1.187582e-04,2.014655e-01,0.5000,2.015911e-01,1.758612e-04,1.329307e-01,1.329307e-01,1.329307e-01,0.9211,,,,,,,,,,,,,,0.2703647017478943,ok
ts,sp,swish,4096,3,4,1.181452e+02,1.247107e-04,1.187581e-04,1.950811e-01,0.5000,1.952029e-01,1.657694e-04,1.271280e-01,1.271280e-01,1.271280e-01,0.9247,,,,,,,,,,,,,,0.27586793899536133,ok
ts,sp,softplus,64,0,1,4.227390e+01,1.323261e-02,1.554205e-02,9.634023e-01,0.5000,9.777897e-01,1.655632e-02,2.851792e-01,2.855055e-01,2.851792e-01,0.8002,,,,,,,,,,,,,,3.4276463985443115,ok
ts,sp,softplus,64,0,2,4.317023e+01,1.323261e-02,1.376149e-02,9.746894e-01,0.5250,9.881865e-01,1.655632e-02,2.855656e-01,2.856968e-01,2.856968e-01,0.8015,,,,,,,,,,,,,,3.4276463985443115,ok
ts,sp,softplus,64,0,3,4.256004e+01,1.323261e-02,1.395445e-02,8.672351e-01,0.5000,8.808286e-01,1.655632e-02,2.602644e-01,2.602644e-01,2.602644e-01,0.8185,,,,,,,,,,,,,,3.4276463985443115,ok
ts,sp,softplus,64,0,4,4.251604e+01,1.323261e-02,1.597863e-02,1.141955e+00,0.5250,1.156561e+00,1.655632e-02,3.078219e-01,3.078219e-01,3.077791e-01,0.7838,,,,,,,,,,,,,,3.4276463985443115,ok
ts,sp,softplus,64,1,2,4.325667e+01,1.554205e-02,1.376149e-02,1.046897e+00,0.5000,1.061549e+00,1.906361e-02,2.919765e-01,2.919765e-01,2.919765e-01,0.7969,,,,,,,,,,,,,,3.41127610206604,ok
ts,sp,softplus,64,1,3,4.274578e+01,1.554205e-02,1.395445e-02,9.359802e-01,0.5000,9.507285e-01,1.906361e-02,2.755938e-01,2.755938e-01,2.755938e-01,0.8090,,,,,,,,,,,,,,3.41127610206604,ok
ts,sp,softplus,64,1,4,4.347790e+01,1.554205e-02,1.597864e-02,9.964816e-01,0.5000,1.012242e+00,1.906361e-02,2.928059e-01,2.928059e-01,2.928059e-01,0.7951,,,,,,,,,,,,,,3.41127610206604,ok
ts,sp,softplus,64,2,3,4.280562e+01,1.376149e-02,1.395445e-02,1.001394e+00,0.5000,1.015252e+00,1.747365e-02,2.907251e-01,2.907251e-01,2.907251e-01,0.7971,,,,,,,,,,,,,,3.4037561416625977,ok
ts,sp,softplus,64,2,4,4.320741e+01,1.376149e-02,1.597863e-02,9.822645e-01,0.5000,9.971346e-01,1.747365e-02,2.853841e-01,2.853841e-01,2.853841e-01,0.8015,,,,,,,,,,,,,,3.4037561416625977,ok
ts,sp,softplus,64,3,4,4.270869e+01,1.395445e-02,1.597863e-02,9.230392e-01,0.5000,9.380057e-01,1.697898e-02,2.757666e-01,2.761309e-01,2.757666e-01,0.8097,,,,,,,,,,,,,,3.4744999408721924,ok
ts,sp,softplus,128,0,1,4.935015e+01,1.115983e-03,1.136847e-03,6.852367e-01,0.5000,6.863631e-01,1.499305e-03,2.405354e-01,2.405354e-01,2.405354e-01,0.8341,,,,,,,,,,,,,,2.4030816555023193,ok
ts,sp,softplus,128,0,2,4.975702e+01,1.115983e-03,1.117086e-03,6.825906e-01,0.5000,6.837071e-01,1.499305e-03,2.391141e-01,2.391141e-01,2.391141e-01,0.8363,,,,,,,,,,,,,,2.4030816555023193,ok
ts,sp,softplus,128,0,3,4.951600e+01,1.115983e-03,1.125648e-03,6.111111e-01,0.5000,6.122319e-01,1.499305e-03,2.217323e-01,2.217323e-01,2.217323e-01,0.8485,,,,,,,,,,,,,,2.4030816555023193,ok
ts,sp,softplus,128,0,4,4.901829e+01,1.115983e-03,1.192144e-03,5.914418e-01,0.5000,5.925958e-01,1.499305e-03,2.130457e-01,2.130457e-01,2.130457e-01,0.8569,,,,,,,,,,,,,,2.4030816555023193,ok
ts,sp,softplus,128,1,2,4.976751e+01,1.136847e-03,1.117086e-03,5.942881e-01,0.5000,5.954151e-01,1.531912e-03,2.243648e-01,2.243648e-01,2.243648e-01,0.8483,,,,,,,,,,,,,,2.4205539226531982,ok
ts,sp,softplus,128,1,3,4.930264e+01,1.136847e-03,1.125648e-03,5.937527e-01,0.5000,5.948839e-01,1.531912e-03,2.171432e-01,2.171432e-01,2.171432e-01,0.8543,,,,,,,,,,,,,,2.4205539226531982,ok
ts,sp,softplus,128,1,4,4.929516e+01,1.136847e-03,1.192144e-03,6.943365e-01,0.5000,6.955010e-01,1.531912e-03,2.342586e-01,2.342586e-01,2.342586e-01,0.8406,,,,,,,,,,,,,,2.4205539226531982,ok
ts,sp,softplus,128,2,3,4.983245e+01,1.117086e-03,1.125648e-03,6.534340e-01,0.5000,6.545553e-01,1.502504e-03,2.293025e-01,2.293025e-01,2.293025e-01,0.8432,,,,,,,,,,,,,,2.423630714416504,ok
ts,sp,softplus,128,2,4,4.962906e+01,1.117086e-03,1.192144e-03,6.280746e-01,0.5000,6.292293e-01,1.502504e-03,2.306865e-01,2.306865e-01,2.306865e-01,0.8440,,,,,,,,,,,,,,2.423630714416504,ok
ts,sp,softplus,128,3,4,4.911441e+01,1.125648e-03,1.192144e-03,5.552195e-01,0.5000,5.563784e-01,1.514455e-03,2.078861e-01,2.078861e-01,2.078861e-01,0.8606,,,,,,,,,,,,,,2.4063029289245605,ok
ts,sp,softplus,256,0,1,5.480197e+01,7.270424e-04,7.662208e-04,3.838666e-01,0.5000,3.846132e-01,9.803393e-04,1.835989e-01,1.835989e-01,1.835989e-01,0.8809,,,,,,,,,,,,,,1.6715128421783447,ok
ts,sp,softplus,256,0,2,5.466037e+01,7.270424e-04,8.003076e-04,3.762320e-01,0.5000,3.769957e-01,9.803393e-04,1.784499e-01,1.784499e-01,1.784499e-01,0.8875,,,,,,,,,,,,,,1.6715128421783447,ok
ts,sp,softplus,256,0,3,5.489278e+01,7.270424e-04,7.312720e-04,3.593094e-01,0.5000,3.600386e-01,9.803393e-04,1.757161e-01,1.757161e-01,1.757161e-01,0.8872,,,,,,,,,,,,,,1.6715128421783447,ok
ts,sp,softplus,256,0,4,5.463918e+01,7.270424e-04,8.240276e-04,3.621939e-01,0.5000,3.629694e-01,9.803393e-04,1.768770e-01,1.768770e-01,1.768770e-01,0.8855,,,,,,,,,,,,,,1.6715128421783447,ok
ts,sp,softplus,256,1,2,5.488063e+01,7.662209e-04,8.003078e-04,3.728408e-01,0.5000,3.736240e-01,1.034387e-03,1.809249e-01,1.809249e-01,1.809249e-01,0.8837,,,,,,,,,,,,,,1.6903339624404907,ok
ts,sp,softplus,256,1,3,5.487394e+01,7.662209e-04,7.312722e-04,3.973000e-01,0.5000,3.980487e-01,1.034387e-03,1.849878e-01,1.849878e-01,1.849878e-01,0.8816,,,,,,,,,,,,,,1.6903339624404907,ok
ts,sp,softplus,256,1,4,5.454165e+01,7.662209e-04,8.240277e-04,3.405569e-01,0.5000,3.413520e-01,1.034387e-03,1.679209e-01,1.679209e-01,1.679209e-01,0.8913,,,,,,,,,,,,,,1.6903339624404907,ok
ts,sp,softplus,256,2,3,5.460988e+01,8.003080e-04,7.312723e-04,3.782051e-01,0.5000,3.789709e-01,1.079763e-03,1.801211e-01,1.801211e-01,1.801211e-01,0.8831,,,,,,,,,,,,,,1.6663689613342285,ok
ts,sp,softplus,256,2,4,5.454795e+01,8.003080e-04,8.240278e-04,3.832563e-01,0.5000,3.840685e-01,1.079763e-03,1.783883e-01,1.783883e-01,1.783883e-01,0.8848,,,,,,,,,,,,,,1.6663689613342285,ok
ts,sp,softplus,256,3,4,5.463078e+01,7.312722e-04,8.240278e-04,3.565487e-01,0.5000,3.573264e-01,9.818425e-04,1.737288e-01,1.737288e-01,1.737288e-01,0.8906,,,,,,,,,,,,,,1.6798382997512817,ok
ts,sp,softplus,512,0,1,6.295315e+01,6.396265e-04,6.361913e-04,2.467374e-01,0.5000,2.473753e-01,8.626132e-04,1.465861e-01,1.465861e-01,1.465861e-01,0.9134,,,,,,,,,,,,,,1.1617389917373657,ok
ts,sp,softplus,512,0,2,6.266898e+01,6.396265e-04,6.942214e-04,2.480072e-01,0.5000,2.486741e-01,8.626132e-04,1.428516e-01,1.428516e-01,1.428516e-01,0.9150,,,,,,,,,,,,,,1.1617389917373657,ok
ts,sp,softplus,512,0,3,6.292548e+01,6.396265e-04,6.584076e-04,2.291044e-01,0.5000,2.297534e-01,8.626132e-04,1.393869e-01,1.393869e-01,1.393869e-01,0.9190,,,,,,,,,,,,,,1.1617389917373657,ok
ts,sp,softplus,512,0,4,6.291261e+01,6.396265e-04,6.917326e-04,2.357846e-01,0.5000,2.364502e-01,8.626132e-04,1.421282e-01,1.421282e-01,1.421282e-01,0.9163,,,,,,,,,,,,,,1.1617389917373657,ok
ts,sp,softplus,512,1,2,6.266702e+01,6.361913e-04,6.942213e-04,2.383574e-01,0.5000,2.390226e-01,8.554444e-04,1.432462e-01,1.432462e-01,1.432462e-01,0.9155,,,,,,,,,,,,,,1.1602940559387207,ok
ts,sp,softplus,512,1,3,6.287841e+01,6.361913e-04,6.584075e-04,2.275553e-01,0.5000,2.282026e-01,8.554444e-04,1.383192e-01,1.383192e-01,1.383192e-01,0.9165,,,,,,,,,,,,,,1.1602940559387207,ok
ts,sp,softplus,512,1,4,6.274777e+01,6.361913e-04,6.917326e-04,2.277181e-01,0.5000,2.283821e-01,8.554444e-04,1.399207e-01,1.399207e-01,1.399207e-01,0.9196,,,,,,,,,,,,,,1.1602940559387207,ok
ts,sp,softplus,512,2,3,6.256659e+01,6.942214e-04,6.584079e-04,2.268482e-01,0.5000,2.275245e-01,9.358314e-04,1.426449e-01,1.426449e-01,1.426449e-01,0.9160,,,,,,,,,,,,,,1.1551998853683472,ok
ts,sp,softplus,512,2,4,6.272491e+01,6.942214e-04,6.917325e-04,2.372389e-01,0.5000,2.379319e-01,9.358314e-04,1.423137e-01,1.423137e-01,1.423137e-01,0.9156,,,,,,,,,,,,,,1.1551998853683472,ok
ts,sp,softplus,512,3,4,6.297319e+01,6.584078e-04,6.917326e-04,2.381490e-01,0.5000,2.388241e-01,8.884466e-04,1.439651e-01,1.439651e-01,1.439651e-01,0.9143,,,,,,,,,,,,,,1.1648021936416626,ok
ts,sp,softplus,1024,0,1,7.604214e+01,4.854269e-04,4.890234e-04,1.577647e-01,0.5000,1.582519e-01,6.555724e-04,1.168784e-01,1.168784e-01,1.168784e-01,0.9400,,,,,,,,,,,,,,0.8217505812644958,ok
ts,sp,softplus,1024,0,2,7.591264e+01,4.854269e-04,5.188986e-04,1.652934e-01,0.5000,1.657955e-01,6.555724e-04,1.214941e-01,1.214941e-01,1.214941e-01,0.9379,,,,,,,,,,,,,,0.8217505812644958,ok
ts,sp,softplus,1024,0,3,7.606683e+01,4.854269e-04,5.220851e-04,1.723280e-01,0.5000,1.728318e-01,6.555724e-04,1.228878e-01,1.228878e-01,1.228878e-01,0.9371,,,,,,,,,,,,,,0.8217505812644958,ok
ts,sp,softplus,1024,0,4,7.598888e+01,4.854269e-04,5.152122e-04,1.676713e-01,0.5000,1.681716e-01,6.555724e-04,1.213960e-01,1.213960e-01,1.213960e-01,0.9393,,,,,,,,,,,,,,0.8217505812644958,ok
ts,sp,softplus,1024,1,2,7.578711e+01,4.890237e-04,5.188988e-04,1.723524e-01,0.5000,1.728564e-01,6.612536e-04,1.243432e-01,1.243432e-01,1.243432e-01,0.9340,,,,,,,,,,,,,,0.8189494609832764,ok
ts,sp,softplus,1024,1,3,7.591982e+01,4.890237e-04,5.220850e-04,1.505742e-01,0.5000,1.510798e-01,6.612536e-04,1.164365e-01,1.164365e-01,1.164365e-01,0.9422,,,,,,,,,,,,,,0.8189494609832764,ok
ts,sp,softplus,1024,1,4,7.593497e+01,4.890237e-04,5.152123e-04,1.734314e-01,0.5000,1.739335e-01,6.612536e-04,1.213356e-01,1.213356e-01,1.213356e-01,0.9369,,,,,,,,,,,,,,0.8189494609832764,ok
ts,sp,softplus,1024,2,3,7.567552e+01,5.188986e-04,5.220850e-04,1.757276e-01,0.5000,1.762481e-01,6.987036e-04,1.252624e-01,1.252624e-01,1.252624e-01,0.9351,,,,,,,,,,,,,,0.8064391613006592,ok
ts,sp,softplus,1024,2,4,7.587631e+01,5.188986e-04,5.152123e-04,1.622869e-01,0.5000,1.628039e-01,6.987036e-04,1.205537e-01,1.205537e-01,1.205537e-01,0.9367,,,,,,,,,,,,,,0.8064391613006592,ok
ts,sp,softplus,1024,3,4,7.602240e+01,5.220851e-04,5.152123e-04,1.631459e-01,0.5000,1.636645e-01,7.046117e-04,1.213237e-01,1.213237e-01,1.213237e-01,0.9384,,,,,,,,,,,,,,0.8081491589546204,ok
ts,sp,softplus,2048,0,1,9.555390e+01,3.129743e-04,3.325608e-04,1.088608e-01,0.5000,1.091836e-01,4.220085e-04,9.903745e-02,9.903745e-02,9.903745e-02,0.9628,,,,,,,,,,,,,,0.5731764435768127,ok
ts,sp,softplus,2048,0,2,9.538767e+01,3.129743e-04,3.409867e-04,1.220808e-01,0.5000,1.224077e-01,4.220085e-04,1.045355e-01,1.045355e-01,1.045355e-01,0.9546,,,,,,,,,,,,,,0.5731764435768127,ok
ts,sp,softplus,2048,0,3,9.553757e+01,3.129743e-04,3.106033e-04,1.170052e-01,0.5000,1.173170e-01,4.220085e-04,1.011060e-01,1.011060e-01,1.011060e-01,0.9579,,,,,,,,,,,,,,0.5731764435768127,ok
ts,sp,softplus,2048,0,4,9.550229e+01,3.129743e-04,3.351150e-04,1.178512e-01,0.5000,1.181752e-01,4.220085e-04,1.021443e-01,1.021443e-01,1.021443e-01,0.9571,,,,,,,,,,,,,,0.5731764435768127,ok
ts,sp,softplus,2048,1,2,9.533749e+01,3.325610e-04,3.409867e-04,1.193323e-01,0.5000,1.196690e-01,4.485525e-04,1.039160e-01,1.039160e-01,1.039160e-01,0.9581,,,,,,,,,,,,,,0.5710324645042419,ok
ts,sp,softplus,2048,1,3,9.558126e+01,3.325610e-04,3.106033e-04,1.153316e-01,0.5000,1.156531e-01,4.485525e-04,1.022310e-01,1.022310e-01,1.022310e-01,0.9604,,,,,,,,,,,,,,0.5710324645042419,ok
ts,sp,softplus,2048,1,4,9.548024e+01,3.325610e-04,3.351149e-04,1.153558e-01,0.5000,1.156897e-01,4.485525e-04,1.014380e-01,1.014380e-01,1.014380e-01,0.9590,,,,,,,,,,,,,,0.5710324645042419,ok
ts,sp,softplus,2048,2,3,9.538527e+01,3.409866e-04,3.106032e-04,1.213636e-01,0.5000,1.216894e-01,4.605988e-04,1.049146e-01,1.049146e-01,1.049146e-01,0.9568,,,,,,,,,,,,,,0.5631405115127563,ok
ts,sp,softplus,2048,2,4,9.527517e+01,3.409866e-04,3.351149e-04,1.046793e-01,0.5000,1.050173e-01,4.605988e-04,9.580055e-02,9.580055e-02,9.580055e-02,0.9637,,,,,,,,,,,,,,0.5631405115127563,ok
ts,sp,softplus,2048,3,4,9.555650e+01,3.106032e-04,3.351149e-04,1.176968e-01,0.5000,1.180196e-01,4.204134e-04,1.033211e-01,1.033211e-01,1.033211e-01,0.9575,,,,,,,,,,,,,,0.5693816542625427,ok
ts,sp,softplus,4096,0,1,1.245913e+02,1.831028e-04,1.686067e-04,9.012733e-02,0.5000,9.030319e-02,2.467354e-04,9.004277e-02,9.004277e-02,9.004277e-02,0.9752,,,,,,,,,,,,,,0.39748615026474,ok
ts,sp,softplus,4096,0,2,1.245285e+02,1.831028e-04,1.960639e-04,9.161207e-02,0.5000,9.180166e-02,2.467354e-04,9.011793e-02,9.011793e-02,9.011793e-02,0.9761,,,,,,,,,,,,,,0.39748615026474,ok
ts,sp,softplus,4096,0,3,1.244737e+02,1.831028e-04,1.770389e-04,9.261649e-02,0.5000,9.279656e-02,2.467354e-04,9.206250e-02,9.206250e-02,9.206250e-02,0.9755,,,,,,,,,,,,,,0.39748615026474,ok
ts,sp,softplus,4096,0,4,1.245295e+02,1.831028e-04,1.744476e-04,9.027235e-02,0.5000,9.045112e-02,2.467354e-04,8.935960e-02,8.935960e-02,8.935960e-02,0.9739,,,,,,,,,,,,,,0.39748615026474,ok
ts,sp,softplus,4096,1,2,1.247029e+02,1.686066e-04,1.960639e-04,9.234703e-02,0.5000,9.252936e-02,2.274079e-04,9.111132e-02,9.111132e-02,9.111132e-02,0.9743,,,,,,,,,,,,,,0.403180867433548,ok
ts,sp,softplus,4096,1,3,1.245934e+02,1.686066e-04,1.770389e-04,9.433733e-02,0.5000,9.451016e-02,2.274079e-04,9.282712e-02,9.282712e-02,9.282712e-02,0.9739,,,,,,,,,,,,,,0.403180867433548,ok
ts,sp,softplus,4096,1,4,1.246783e+02,1.686066e-04,1.744476e-04,8.992707e-02,0.5000,9.009860e-02,2.274079e-04,9.003374e-02,9.003374e-02,9.003374e-02,0.9760,,,,,,,,,,,,,,0.403180867433548,ok
ts,sp,softplus,4096,2,3,1.245794e+02,1.960637e-04,1.770389e-04,8.874927e-02,0.5000,8.893582e-02,2.647896e-04,8.814454e-02,8.814454e-02,8.814454e-02,0.9776,,,,,,,,,,,,,,0.3996537923812866,ok
ts,sp,softplus,4096,2,4,1.246592e+02,1.960637e-04,1.744477e-04,8.749562e-02,0.5000,8.768088e-02,2.647896e-04,8.752556e-02,8.752556e-02,8.752556e-02,0.9780,,,,,,,,,,,,,,0.3996537923812866,ok
ts,sp,softplus,4096,3,4,1.245268e+02,1.770388e-04,1.744476e-04,8.990871e-02,0.5000,9.008445e-02,2.391009e-04,8.919695e-02,8.919695e-02,8.919695e-02,0.9772,,,,,,,,,,,,,,0.39973509311676025,ok
ts,mup,gelu,64,0,1,3.848955e+01,3.060713e-03,3.203204e-03,8.318015e-01,0.5000,8.349335e-01,4.107848e-03,2.376257e-01,2.376257e-01,2.376257e-01,0.8351,,,,,,,,,,,,,,3.084439277648926,ok
ts,mup,gelu,64,0,2,3.884098e+01,3.060713e-03,2.954895e-03,9.852888e-01,0.5000,9.882966e-01,4.107848e-03,2.634909e-01,2.634909e-01,2.634909e-01,0.8151,,,,,,,,,,,,,,3.084439277648926,ok
ts,mup,gelu,64,0,3,3.941661e+01,3.060713e-03,3.699223e-03,9.881194e-01,0.5000,9.914993e-01,4.107848e-03,2.683913e-01,2.683913e-01,2.683913e-01,0.8124,,,,,,,,,,,,,,3.084439277648926,ok
ts,mup,gelu,64,0,4,3.784292e+01,3.060713e-03,2.794753e-03,8.548191e-01,0.5000,8.577468e-01,4.107848e-03,2.445255e-01,2.445255e-01,2.445255e-01,0.8298,,,,,,,,,,,,,,3.084439277648926,ok
ts,mup,gelu,64,1,2,3.805080e+01,3.203204e-03,2.954894e-03,9.128833e-01,0.5000,9.159623e-01,4.297859e-03,2.521039e-01,2.521039e-01,2.521039e-01,0.8233,,,,,,,,,,,,,,3.0985300540924072,ok
ts,mup,gelu,64,1,3,3.885317e+01,3.203204e-03,3.699223e-03,9.650033e-01,0.5000,9.684545e-01,4.297859e-03,2.678626e-01,2.678626e-01,2.678626e-01,0.8122,,,,,,,,,,,,,,3.0985300540924072,ok
ts,mup,gelu,64,1,4,3.757587e+01,3.203204e-03,2.794753e-03,8.619764e-01,0.5000,8.649753e-01,4.297859e-03,2.422429e-01,2.422429e-01,2.422429e-01,0.8317,,,,,,,,,,,,,,3.0985300540924072,ok
ts,mup,gelu,64,2,3,3.865477e+01,2.954894e-03,3.699222e-03,9.145261e-01,0.5000,9.178532e-01,3.961238e-03,2.518432e-01,2.518432e-01,2.518432e-01,0.8247,,,,,,,,,,,,,,3.1257591247558594,ok
ts,mup,gelu,64,2,4,3.791224e+01,2.954894e-03,2.794753e-03,8.861851e-01,0.5000,8.890600e-01,3.961238e-03,2.433784e-01,2.433784e-01,2.433784e-01,0.8322,,,,,,,,,,,,,,3.1257591247558594,ok
ts,mup,gelu,64,3,4,3.879891e+01,3.699223e-03,2.794753e-03,9.226820e-01,0.5000,9.259290e-01,4.939217e-03,2.520076e-01,2.520616e-01,2.520076e-01,0.8254,,,,,,,,,,,,,,3.1726248264312744,ok
ts,mup,gelu,128,0,1,5.615391e+01,2.661823e-04,2.513692e-04,5.177844e-01,0.5000,5.180432e-01,3.580149e-04,1.927768e-01,1.927768e-01,1.927768e-01,0.8716,,,,,,,,,,,,,,2.950289726257324,ok
ts,mup,gelu,128,0,2,5.587593e+01,2.661823e-04,2.569168e-04,5.237839e-01,0.5000,5.240455e-01,3.580149e-04,1.959348e-01,1.959348e-01,1.959348e-01,0.8687,,,,,,,,,,,,,,2.950289726257324,ok
ts,mup,gelu,128,0,3,5.690191e+01,2.661823e-04,2.285683e-04,5.643347e-01,0.5000,5.645821e-01,3.580149e-04,2.019474e-01,2.019474e-01,2.019474e-01,0.8618,,,,,,,,,,,,,,2.950289726257324,ok
ts,mup,gelu,128,0,4,5.685459e+01,2.661823e-04,2.487817e-04,5.188788e-01,0.5000,5.191363e-01,3.580149e-04,1.963631e-01,1.963631e-01,1.963631e-01,0.8668,,,,,,,,,,,,,,2.950289726257324,ok
ts,mup,gelu,128,1,2,5.514011e+01,2.513692e-04,2.569168e-04,4.813651e-01,0.5000,4.816193e-01,3.389347e-04,1.866044e-01,1.866044e-01,1.866044e-01,0.8756,,,,,,,,,,,,,,2.966322183609009,ok
ts,mup,gelu,128,1,3,5.628862e+01,2.513692e-04,2.285685e-04,5.248329e-01,0.5000,5.250729e-01,3.389347e-04,1.896101e-01,1.896101e-01,1.896101e-01,0.8729,,,,,,,,,,,,,,2.966322183609009,ok
ts,mup,gelu,128,1,4,5.666454e+01,2.513692e-04,2.487818e-04,4.981161e-01,0.5000,4.983662e-01,3.389347e-04,1.895624e-01,1.895624e-01,1.895624e-01,0.8743,,,,,,,,,,,,,,2.966322183609009,ok
ts,mup,gelu,128,2,3,5.596258e+01,2.569169e-04,2.285685e-04,4.765258e-01,0.5000,4.767685e-01,3.466452e-04,1.875016e-01,1.875016e-01,1.875016e-01,0.8721,,,,,,,,,,,,,,2.8939006328582764,ok
ts,mup,gelu,128,2,4,5.631865e+01,2.569169e-04,2.487817e-04,4.991133e-01,0.5000,4.993662e-01,3.466452e-04,1.912695e-01,1.912695e-01,1.912695e-01,0.8714,,,,,,,,,,,,,,2.8939006328582764,ok
ts,mup,gelu,128,3,4,5.657880e+01,2.285684e-04,2.487816e-04,5.613751e-01,0.5000,5.616137e-01,3.085620e-04,1.973386e-01,1.973386e-01,1.973386e-01,0.8667,,,,,,,,,,,,,,2.9470367431640625,ok
ts,mup,gelu,256,0,1,7.107752e+01,1.343424e-04,1.290086e-04,1.791784e-01,0.5000,1.793100e-01,1.801787e-04,9.760321e-02,9.760321e-02,9.760321e-02,0.9425,,,,,,,,,,,,,,2.6070663928985596,ok
ts,mup,gelu,256,0,2,6.976093e+01,1.343424e-04,1.554899e-04,1.889908e-01,0.5000,1.891357e-01,1.801787e-04,1.077152e-01,1.077152e-01,1.077152e-01,0.9343,,,,,,,,,,,,,,2.6070663928985596,ok
ts,mup,gelu,256,0,3,7.049406e+01,1.343424e-04,1.689214e-04,1.990160e-01,0.5000,1.991677e-01,1.801787e-04,1.105668e-01,1.105668e-01,1.105668e-01,0.9324,,,,,,,,,,,,,,2.6070663928985596,ok
ts,mup,gelu,256,0,4,6.928533e+01,1.343424e-04,1.580350e-04,1.697391e-01,0.5000,1.698853e-01,1.801787e-04,9.789967e-02,9.789967e-02,9.789967e-02,0.9423,,,,,,,,,,,,,,2.6070663928985596,ok
ts,mup,gelu,256,1,2,7.008566e+01,1.290087e-04,1.554899e-04,1.962362e-01,0.5250,1.963785e-01,1.737664e-04,1.055716e-01,1.055716e-01,1.055678e-01,0.9359,,,,,,,,,,,,,,2.5998146533966064,ok
ts,mup,gelu,256,1,3,7.054213e+01,1.290087e-04,1.689215e-04,1.831665e-01,0.5000,1.833155e-01,1.737664e-04,1.046793e-01,1.046793e-01,1.046793e-01,0.9355,,,,,,,,,,,,,,2.5998146533966064,ok
ts,mup,gelu,256,1,4,6.987907e+01,1.290087e-04,1.580350e-04,1.910663e-01,0.5000,1.912098e-01,1.737664e-04,1.064335e-01,1.064335e-01,1.064335e-01,0.9373,,,,,,,,,,,,,,2.5998146533966064,ok
ts,mup,gelu,256,2,3,6.908394e+01,1.554899e-04,1.689215e-04,2.012303e-01,0.5000,2.013925e-01,2.088131e-04,1.096927e-01,1.096927e-01,1.096927e-01,0.9333,,,,,,,,,,,,,,2.463073968887329,ok
ts,mup,gelu,256,2,4,6.794878e+01,1.554899e-04,1.580349e-04,2.082126e-01,0.5000,2.083694e-01,2.088131e-04,1.112557e-01,1.112557e-01,1.112557e-01,0.9315,,,,,,,,,,,,,,2.463073968887329,ok
ts,mup,gelu,256,3,4,6.861597e+01,1.689214e-04,1.580349e-04,1.902925e-01,0.5000,1.904560e-01,2.264039e-04,1.047493e-01,1.047493e-01,1.047493e-01,0.9372,,,,,,,,,,,,,,2.4933247566223145,ok
ts,mup,gelu,512,0,1,8.700763e+01,1.437018e-04,1.159218e-04,8.578089e-02,0.5000,8.591071e-02,1.920642e-04,6.063127e-02,6.063127e-02,6.063127e-02,0.9695,,,,,,,,,,,,,,2.219999074935913,ok
ts,mup,gelu,512,0,2,8.689320e+01,1.437018e-04,1.336457e-04,8.182729e-02,0.5000,8.196596e-02,1.920642e-04,5.717103e-02,5.717103e-02,5.717103e-02,0.9732,,,,,,,,,,,,,,2.219999074935913,ok
ts,mup,gelu,512,0,3,8.628969e+01,1.437018e-04,1.432444e-04,8.046108e-02,0.5000,8.060456e-02,1.920642e-04,5.774025e-02,5.774025e-02,5.774025e-02,0.9717,,,,,,,,,,,,,,2.219999074935913,ok
ts,mup,gelu,512,0,4,8.689314e+01,1.437018e-04,1.273544e-04,8.356976e-02,0.5000,8.370529e-02,1.920642e-04,6.045069e-02,6.045069e-02,6.045069e-02,0.9687,,,,,,,,,,,,,,2.219999074935913,ok
ts,mup,gelu,512,1,2,8.793081e+01,1.159218e-04,1.336457e-04,8.000316e-02,0.5000,8.012794e-02,1.553561e-04,5.611726e-02,5.611726e-02,5.611726e-02,0.9711,,,,,,,,,,,,,,2.2741878032684326,ok
