mode,regime,act,width,seedA,seedB,dnorm,L_A,L_B,B,t_star,L_max,rho_A,rho_mid,rho_max,rho_at_tstar,acc_mid,flen_A,flen_mid,flen_B,flen_at_tstar,rq_mid,R_end,R_mid,R_tstar,devrel_lam1e-1,devrel_lam1e-2,devrel_lam1e-3,cg_resid,fd_instab,wmoveA,status
cnn,mup,swish,8,1,2,1.353402e+02,2.311610e-03,2.049186e-03,2.015790e-01,0.4750,2.037593e-01,3.056212e-03,9.735317e-02,9.769915e-02,9.769915e-02,0.9380,,,,,,,,,,,,,,2.5531251430511475,ok
cnn,mup,swish,8,1,3,1.351339e+02,2.311610e-03,2.072996e-03,1.927535e-01,0.5000,1.949458e-01,3.056212e-03,9.142318e-02,9.142318e-02,9.142318e-02,0.9409,,,,,,,,,,,,,,2.5531251430511475,ok
cnn,mup,swish,8,1,4,1.353514e+02,2.311610e-03,1.919294e-03,2.415787e-01,0.5000,2.436942e-01,3.056212e-03,1.133793e-01,1.133793e-01,1.133793e-01,0.9287,,,,,,,,,,,,,,2.5531251430511475,ok
cnn,mup,swish,8,2,3,1.355585e+02,2.049184e-03,2.072995e-03,2.556049e-01,0.5000,2.576660e-01,2.722237e-03,1.124100e-01,1.124100e-01,1.124100e-01,0.9284,,,,,,,,,,,,,,2.5655171871185303,ok
cnn,mup,swish,8,2,4,1.357297e+02,2.049184e-03,1.919295e-03,3.179312e-01,0.5250,3.199154e-01,2.722237e-03,1.361963e-01,1.373256e-01,1.373256e-01,0.9111,,,,,,,,,,,,,,2.5655171871185303,ok
cnn,mup,swish,8,3,4,1.349170e+02,2.072994e-03,1.919295e-03,2.115221e-01,0.5000,2.135182e-01,2.752928e-03,9.919585e-02,9.922218e-02,9.919585e-02,0.9353,,,,,,,,,,,,,,2.576242685317993,ok
cnn,mup,softplus,1,0,1,7.037420e+01,1.746259e-01,1.832014e-01,9.005729e-01,0.5000,1.079487e+00,1.288239e-01,4.400222e-01,4.400222e-01,4.400222e-01,0.6844,,,,,,,,,,,,,,4.095299243927002,ok
cnn,mup,softplus,1,0,2,7.179527e+01,1.746259e-01,1.828012e-01,1.115867e+00,0.5000,1.294581e+00,1.288239e-01,5.186070e-01,5.186070e-01,5.186070e-01,0.6258,,,,,,,,,,,,,,4.095299243927002,ok
cnn,mup,softplus,1,0,3,6.993793e+01,1.746259e-01,1.865740e-01,6.158105e-01,0.5000,7.964105e-01,1.288239e-01,4.198657e-01,4.198657e-01,4.198657e-01,0.7185,,,,,,,,,,,,,,4.095299243927002,ok
cnn,mup,softplus,1,0,4,7.100014e+01,1.746259e-01,1.764210e-01,7.132504e-01,0.5250,8.887738e-01,1.288239e-01,3.822832e-01,3.837177e-01,3.837177e-01,0.7407,,,,,,,,,,,,,,4.095299243927002,ok
cnn,mup,softplus,1,1,2,7.142211e+01,1.832014e-01,1.828012e-01,9.553417e-01,0.4750,1.138343e+00,1.363224e-01,5.245350e-01,5.254218e-01,5.254218e-01,0.6240,,,,,,,,,,,,,,4.122256755828857,ok
cnn,mup,softplus,1,1,3,7.175636e+01,1.832014e-01,1.865740e-01,1.371139e+00,0.4500,1.556027e+00,1.363224e-01,5.954092e-01,5.996818e-01,5.980265e-01,0.5636,,,,,,,,,,,,,,4.122256755828857,ok
cnn,mup,softplus,1,1,4,7.166813e+01,1.832014e-01,1.764210e-01,5.625328e-01,0.5000,7.423440e-01,1.363224e-01,3.395907e-01,3.395907e-01,3.395907e-01,0.7722,,,,,,,,,,,,,,4.122256755828857,ok
cnn,mup,softplus,1,2,3,7.109403e+01,1.828012e-01,1.865740e-01,1.319776e+00,0.5500,1.504463e+00,1.330781e-01,5.475296e-01,5.640288e-01,5.637541e-01,0.6101,,,,,,,,,,,,,,4.087509632110596,ok
cnn,mup,softplus,1,2,4,7.287170e+01,1.828012e-01,1.764210e-01,1.900837e+00,0.4500,2.080449e+00,1.330781e-01,7.107562e-01,7.264205e-01,7.264205e-01,0.4758,,,,,,,,,,,,,,4.087509632110596,ok
cnn,mup,softplus,1,3,4,7.478338e+01,1.865740e-01,1.764210e-01,4.154272e+00,0.5000,4.335769e+00,1.384544e-01,1.091744e+00,1.096498e+00,1.091744e+00,0.1801,,,,,,,,,,,,,,3.9541001319885254,ok
cnn,mup,softplus,2,0,1,9.016318e+01,1.464601e-01,1.532952e-01,6.786607e-01,0.4750,8.285383e-01,1.122947e-01,4.030963e-01,4.060038e-01,4.060038e-01,0.7190,,,,,,,,,,,,,,3.6388659477233887,ok
cnn,mup,softplus,2,0,2,9.164214e+01,1.464601e-01,1.483548e-01,4.356968e-01,0.4750,5.831042e-01,1.122947e-01,3.170317e-01,3.188527e-01,3.188527e-01,0.7983,,,,,,,,,,,,,,3.6388659477233887,ok
cnn,mup,softplus,2,0,3,9.073499e+01,1.464601e-01,1.362184e-01,3.787814e-01,0.5000,5.201206e-01,1.122947e-01,2.673865e-01,2.673865e-01,2.673865e-01,0.8377,,,,,,,,,,,,,,3.6388659477233887,ok
cnn,mup,softplus,2,0,4,9.154993e+01,1.464601e-01,1.470931e-01,8.687184e-01,0.5250,1.015495e+00,1.122947e-01,4.327274e-01,4.348816e-01,4.348816e-01,0.7025,,,,,,,,,,,,,,3.6388659477233887,ok
cnn,mup,softplus,2,1,2,9.162473e+01,1.532951e-01,1.483547e-01,5.640996e-01,0.5250,7.149245e-01,1.156842e-01,3.361996e-01,3.377411e-01,3.324407e-01,0.7735,,,,,,,,,,,,,,3.60825777053833,ok
cnn,mup,softplus,2,1,3,9.197923e+01,1.532951e-01,1.362184e-01,6.222280e-01,0.5250,7.669848e-01,1.156842e-01,3.765817e-01,3.801379e-01,3.799593e-01,0.7397,,,,,,,,,,,,,,3.60825777053833,ok
cnn,mup,softplus,2,1,4,8.960680e+01,1.532951e-01,1.470931e-01,4.174359e-01,0.5000,5.676300e-01,1.156842e-01,2.966514e-01,2.966514e-01,2.966514e-01,0.8097,,,,,,,,,,,,,,3.60825777053833,ok
cnn,mup,softplus,2,2,3,9.254390e+01,1.483547e-01,1.362184e-01,5.281757e-01,0.5000,6.704623e-01,1.135654e-01,3.281072e-01,3.287532e-01,3.281072e-01,0.7930,,,,,,,,,,,,,,3.6372134685516357,ok
cnn,mup,softplus,2,2,4,9.057413e+01,1.483547e-01,1.470931e-01,5.268287e-01,0.4750,6.745526e-01,1.135654e-01,3.244456e-01,3.262389e-01,3.262389e-01,0.7864,,,,,,,,,,,,,,3.6372134685516357,ok
cnn,mup,softplus,2,3,4,9.086898e+01,1.362185e-01,1.470931e-01,3.007803e-01,0.4500,4.424361e-01,1.064224e-01,2.418972e-01,2.443092e-01,2.443092e-01,0.8462,,,,,,,,,,,,,,3.698613405227661,ok
cnn,mup,softplus,4,0,1,1.176730e+02,1.248109e-01,1.318902e-01,2.912918e-01,0.5000,4.196424e-01,1.022195e-01,2.432440e-01,2.432440e-01,2.432440e-01,0.8534,,,,,,,,,,,,,,3.2837002277374268,ok
cnn,mup,softplus,4,0,2,1.175695e+02,1.248109e-01,1.245146e-01,5.432245e-01,0.5000,6.678873e-01,1.022195e-01,3.056885e-01,3.056885e-01,3.056885e-01,0.7943,,,,,,,,,,,,,,3.2837002277374268,ok
cnn,mup,softplus,4,0,3,1.179647e+02,1.248109e-01,1.296117e-01,9.950281e-01,0.5000,1.122239e+00,1.022195e-01,3.801822e-01,3.801822e-01,3.801822e-01,0.7477,,,,,,,,,,,,,,3.2837002277374268,ok
cnn,mup,softplus,4,0,4,1.158606e+02,1.248109e-01,1.277698e-01,4.411487e-01,0.4750,5.674391e-01,1.022195e-01,2.771605e-01,2.782939e-01,2.782939e-01,0.8160,,,,,,,,,,,,,,3.2837002277374268,ok
cnn,mup,softplus,4,1,2,1.183776e+02,1.318902e-01,1.245146e-01,2.971377e-01,0.5000,4.253401e-01,1.059165e-01,2.241694e-01,2.241694e-01,2.241694e-01,0.8575,,,,,,,,,,,,,,3.2709667682647705,ok
cnn,mup,softplus,4,1,3,1.158961e+02,1.318902e-01,1.296116e-01,1.988111e-01,0.5500,3.295620e-01,1.059165e-01,2.060743e-01,2.080216e-01,2.080216e-01,0.8816,,,,,,,,,,,,,,3.2709667682647705,ok
cnn,mup,softplus,4,1,4,1.161477e+02,1.318902e-01,1.277698e-01,4.220258e-01,0.5000,5.518558e-01,1.059165e-01,2.755246e-01,2.755246e-01,2.755246e-01,0.8207,,,,,,,,,,,,,,3.2709667682647705,ok
cnn,mup,softplus,4,2,3,1.162434e+02,1.245146e-01,1.296117e-01,3.063838e-01,0.5250,4.334470e-01,9.876680e-02,2.577400e-01,2.605878e-01,2.601794e-01,0.8399,,,,,,,,,,,,,,3.3046932220458984,ok
cnn,mup,softplus,4,2,4,1.172152e+02,1.245146e-01,1.277698e-01,3.483780e-01,0.5250,4.745202e-01,9.876680e-02,2.521854e-01,2.527231e-01,2.527231e-01,0.8430,,,,,,,,,,,,,,3.3046932220458984,ok
cnn,mup,softplus,4,3,4,1.173471e+02,1.296117e-01,1.277698e-01,4.580010e-01,0.5500,5.866917e-01,1.041259e-01,2.925650e-01,2.950812e-01,2.950392e-01,0.8040,,,,,,,,,,,,,,3.301353931427002,ok
cnn,mup,softplus,8,0,1,1.480724e+02,1.391100e-01,1.291015e-01,4.938029e-01,0.5000,6.279087e-01,1.097622e-01,2.851261e-01,2.851261e-01,2.851261e-01,0.8139,,,,,,,,,,,,,,2.9172675609588623,ok
cnn,mup,softplus,8,0,2,1.489731e+02,1.391100e-01,1.232584e-01,2.506934e-01,0.5250,3.818775e-01,1.097622e-01,2.253668e-01,2.253668e-01,2.253248e-01,0.8661,,,,,,,,,,,,,,2.9172675609588623,ok
cnn,mup,softplus,8,0,3,1.481948e+02,1.391100e-01,1.275441e-01,3.857727e-01,0.4750,5.190997e-01,1.097622e-01,2.702841e-01,2.708049e-01,2.708049e-01,0.8243,,,,,,,,,,,,,,2.9172675609588623,ok
cnn,mup,softplus,8,0,4,1.485240e+02,1.391100e-01,1.232546e-01,3.904465e-01,0.5000,5.216289e-01,1.097622e-01,2.699334e-01,2.699334e-01,2.699334e-01,0.8338,,,,,,,,,,,,,,2.9172675609588623,ok
cnn,mup,softplus,8,1,2,1.470592e+02,1.291015e-01,1.232584e-01,2.148271e-01,0.5250,3.410070e-01,1.040929e-01,1.961717e-01,1.962458e-01,1.962458e-01,0.8782,,,,,,,,,,,,,,2.941864252090454,ok
cnn,mup,softplus,8,1,3,1.475581e+02,1.291015e-01,1.275442e-01,3.313396e-01,0.5000,4.596625e-01,1.040929e-01,2.524368e-01,2.524368e-01,2.524368e-01,0.8475,,,,,,,,,,,,,,2.941864252090454,ok
cnn,mup,softplus,8,1,4,1.473115e+02,1.291015e-01,1.232546e-01,2.407363e-01,0.5250,3.669144e-01,1.040929e-01,2.118681e-01,2.121495e-01,2.121495e-01,0.8755,,,,,,,,,,,,,,2.941864252090454,ok
cnn,mup,softplus,8,2,3,1.482867e+02,1.232584e-01,1.275442e-01,2.391215e-01,0.5000,3.645227e-01,9.894685e-02,2.144395e-01,2.144395e-01,2.144395e-01,0.8696,,,,,,,,,,,,,,2.9821043014526367,ok
cnn,mup,softplus,8,2,4,1.483094e+02,1.232584e-01,1.232546e-01,1.816811e-01,0.4750,3.049376e-01,9.894685e-02,1.953112e-01,1.956150e-01,1.956150e-01,0.8881,,,,,,,,,,,,,,2.9821043014526367,ok
cnn,mup,softplus,8,3,4,1.453666e+02,1.275441e-01,1.232546e-01,3.028767e-01,0.5000,4.282760e-01,1.015571e-01,2.193177e-01,2.193766e-01,2.193177e-01,0.8614,,,,,,,,,,,,,,2.9795010089874268,ok
