mode,regime,act,width,seedA,seedB,dnorm,L_A,L_B,B,t_star,L_max,rho_A,rho_mid,rho_max,rho_at_tstar,acc_mid,flen_A,flen_mid,flen_B,flen_at_tstar,rq_mid,R_end,R_mid,R_tstar,devrel_lam1e-1,devrel_lam1e-2,devrel_lam1e-3,cg_resid,fd_instab,wmoveA,status
mlp,ntk,swish,4096,3,4,6.128721e+03,3.588399e-01,3.555872e-01,1.042277e+00,0.5000,1.399491e+00,2.433563e-01,7.830129e-01,7.830129e-01,7.830129e-01,0.5760,,,,,,,,,,,,,,0.013330847024917603,ok
mlp,ntk,softplus,64,0,1,3.204401e+02,2.954908e-01,2.974759e-01,6.380945e-01,0.5000,9.345779e-01,1.799957e-01,5.383506e-01,5.383506e-01,5.383506e-01,0.6506,,,,,,,,,,,,,,0.18548372387886047,ok
mlp,ntk,softplus,64,0,2,3.202876e+02,2.954908e-01,2.975690e-01,4.970351e-01,0.5250,7.935650e-01,1.799957e-01,4.565456e-01,4.565456e-01,4.563286e-01,0.7189,,,,,,,,,,,,,,0.18548372387886047,ok
mlp,ntk,softplus,64,0,3,3.204824e+02,2.954908e-01,3.080624e-01,4.169853e-01,0.5000,7.187619e-01,1.799957e-01,4.776564e-01,4.776564e-01,4.776564e-01,0.7612,,,,,,,,,,,,,,0.18548372387886047,ok
mlp,ntk,softplus,64,0,4,3.215446e+02,2.954908e-01,2.975367e-01,3.097976e-01,0.5000,6.063114e-01,1.799957e-01,4.053941e-01,4.053941e-01,4.053941e-01,0.8110,,,,,,,,,,,,,,0.18548372387886047,ok
mlp,ntk,softplus,64,1,2,3.207961e+02,2.974759e-01,2.975690e-01,2.978185e-01,0.5250,5.953409e-01,1.821355e-01,3.898984e-01,3.898984e-01,3.890977e-01,0.8286,,,,,,,,,,,,,,0.19301024079322815,ok
mlp,ntk,softplus,64,1,3,3.213155e+02,2.974759e-01,3.080624e-01,5.417859e-01,0.5250,8.445550e-01,1.821355e-01,5.181018e-01,5.190992e-01,5.190992e-01,0.6950,,,,,,,,,,,,,,0.19301024079322815,ok
mlp,ntk,softplus,64,1,4,3.214088e+02,2.974759e-01,2.975367e-01,7.851052e-01,0.4750,1.082612e+00,1.821355e-01,6.149209e-01,6.149209e-01,6.144023e-01,0.6024,,,,,,,,,,,,,,0.19301024079322815,ok
mlp,ntk,softplus,64,2,3,3.215272e+02,2.975690e-01,3.080624e-01,2.845967e-01,0.5250,5.874124e-01,1.811992e-01,4.035951e-01,4.047631e-01,4.047631e-01,0.8372,,,,,,,,,,,,,,0.18898466229438782,ok
mlp,ntk,softplus,64,2,4,3.215448e+02,2.975690e-01,2.975367e-01,5.851302e-01,0.5000,8.826831e-01,1.811992e-01,5.462108e-01,5.462108e-01,5.462108e-01,0.6974,,,,,,,,,,,,,,0.18898466229438782,ok
mlp,ntk,softplus,64,3,4,3.219076e+02,3.080625e-01,2.975367e-01,6.847410e-01,0.5000,9.875406e-01,1.849747e-01,5.487226e-01,5.489730e-01,5.487226e-01,0.6368,,,,,,,,,,,,,,0.1845713108778,ok
mlp,ntk,softplus,128,0,1,4.648353e+02,3.070222e-01,3.045517e-01,5.085574e-01,0.4750,8.143443e-01,1.892074e-01,4.981438e-01,4.986335e-01,4.986335e-01,0.7405,,,,,,,,,,,,,,0.13906054198741913,ok
mlp,ntk,softplus,128,0,2,4.650121e+02,3.070222e-01,3.102195e-01,4.620176e-01,0.5250,7.706385e-01,1.892074e-01,5.181565e-01,5.194940e-01,5.194940e-01,0.7468,,,,,,,,,,,,,,0.13906054198741913,ok
mlp,ntk,softplus,128,0,3,4.653960e+02,3.070222e-01,3.104647e-01,6.718038e-01,0.5000,9.805473e-01,1.892074e-01,5.812857e-01,5.812857e-01,5.812857e-01,0.5992,,,,,,,,,,,,,,0.13906054198741913,ok
mlp,ntk,softplus,128,0,4,4.650039e+02,3.070222e-01,3.065000e-01,3.680892e-01,0.4750,6.748503e-01,1.892074e-01,4.485213e-01,4.486031e-01,4.486031e-01,0.7972,,,,,,,,,,,,,,0.13906054198741913,ok
mlp,ntk,softplus,128,1,2,4.652285e+02,3.045517e-01,3.102195e-01,6.182164e-01,0.5000,9.256020e-01,1.878769e-01,5.065240e-01,5.068649e-01,5.065240e-01,0.6956,,,,,,,,,,,,,,0.1373361200094223,ok
mlp,ntk,softplus,128,1,3,4.660294e+02,3.045517e-01,3.104647e-01,4.450711e-01,0.5000,7.525793e-01,1.878769e-01,5.089232e-01,5.089232e-01,5.089232e-01,0.7694,,,,,,,,,,,,,,0.1373361200094223,ok
mlp,ntk,softplus,128,1,4,4.655577e+02,3.045517e-01,3.065000e-01,3.918018e-01,0.5000,6.973276e-01,1.878769e-01,4.639773e-01,4.639773e-01,4.639773e-01,0.7929,,,,,,,,,,,,,,0.1373361200094223,ok
mlp,ntk,softplus,128,2,3,4.658480e+02,3.102195e-01,3.104647e-01,7.204707e-01,0.5000,1.030813e+00,1.919387e-01,6.527009e-01,6.527009e-01,6.527009e-01,0.5791,,,,,,,,,,,,,,0.14346663653850555,ok
mlp,ntk,softplus,128,2,4,4.660910e+02,3.102195e-01,3.065000e-01,6.233344e-01,0.4750,9.316941e-01,1.919387e-01,5.666653e-01,5.666653e-01,5.665044e-01,0.6593,,,,,,,,,,,,,,0.14346663653850555,ok
mlp,ntk,softplus,128,3,4,4.662309e+02,3.104647e-01,3.065000e-01,3.884020e-01,0.5000,6.968843e-01,1.909226e-01,4.690660e-01,4.690660e-01,4.690660e-01,0.7754,,,,,,,,,,,,,,0.1386806070804596,ok
mlp,ntk,softplus,256,0,1,6.979874e+02,3.124149e-01,3.182631e-01,5.197229e-01,0.5000,8.350619e-01,1.957465e-01,5.595857e-01,5.595857e-01,5.595857e-01,0.7692,,,,,,,,,,,,,,0.09976916760206223,ok
mlp,ntk,softplus,256,0,2,6.979675e+02,3.124149e-01,3.227436e-01,4.466403e-01,0.5000,7.642196e-01,1.957465e-01,5.154541e-01,5.154541e-01,5.154541e-01,0.7832,,,,,,,,,,,,,,0.09976916760206223,ok
mlp,ntk,softplus,256,0,3,6.980764e+02,3.124149e-01,3.182593e-01,4.535981e-01,0.5000,7.689353e-01,1.957465e-01,5.148839e-01,5.148839e-01,5.148839e-01,0.7688,,,,,,,,,,,,,,0.09976916760206223,ok
mlp,ntk,softplus,256,0,4,6.983199e+02,3.124149e-01,3.152664e-01,8.008293e-01,0.5000,1.114670e+00,1.957465e-01,6.513393e-01,6.513393e-01,6.513393e-01,0.5162,,,,,,,,,,,,,,0.09976916760206223,ok
mlp,ntk,softplus,256,1,2,6.976077e+02,3.182631e-01,3.227436e-01,5.185921e-01,0.5000,8.390955e-01,1.993803e-01,5.556584e-01,5.556584e-01,5.556584e-01,0.7502,,,,,,,,,,,,,,0.09964555501937866,ok
mlp,ntk,softplus,256,1,3,6.976975e+02,3.182631e-01,3.182593e-01,7.678668e-01,0.5000,1.086128e+00,1.993803e-01,6.616769e-01,6.616769e-01,6.616769e-01,0.5929,,,,,,,,,,,,,,0.09964555501937866,ok
mlp,ntk,softplus,256,1,4,6.992524e+02,3.182631e-01,3.152664e-01,7.338994e-01,0.5000,1.050664e+00,1.993803e-01,6.585913e-01,6.585913e-01,6.585913e-01,0.5745,,,,,,,,,,,,,,0.09964555501937866,ok
mlp,ntk,softplus,256,2,3,6.983370e+02,3.227436e-01,3.182593e-01,8.327678e-01,0.5000,1.153269e+00,2.011482e-01,6.694375e-01,6.694375e-01,6.694375e-01,0.5557,,,,,,,,,,,,,,0.10015879571437836,ok
mlp,ntk,softplus,256,2,4,6.986646e+02,3.227436e-01,3.152664e-01,7.277740e-01,0.5000,1.046779e+00,2.011482e-01,5.950770e-01,5.950770e-01,5.950770e-01,0.7182,,,,,,,,,,,,,,0.10015879571437836,ok
mlp,ntk,softplus,256,3,4,6.988476e+02,3.182593e-01,3.152664e-01,5.614600e-01,0.5000,8.782229e-01,1.983734e-01,5.716970e-01,5.716970e-01,5.716970e-01,0.6863,,,,,,,,,,,,,,0.09880667924880981,ok
mlp,ntk,softplus,512,0,1,1.097599e+03,3.363876e-01,3.382719e-01,5.811802e-01,0.5000,9.185099e-01,2.177593e-01,6.044588e-01,6.047215e-01,6.044588e-01,0.7774,,,,,,,,,,,,,,0.06949274986982346,ok
mlp,ntk,softplus,512,0,2,1.099707e+03,3.363876e-01,3.387272e-01,5.837189e-01,0.5000,9.212763e-01,2.177593e-01,5.987292e-01,5.987292e-01,5.987292e-01,0.7801,,,,,,,,,,,,,,0.06949274986982346,ok
mlp,ntk,softplus,512,0,3,1.098546e+03,3.363876e-01,3.388963e-01,5.987756e-01,0.5000,9.364175e-01,2.177593e-01,6.128526e-01,6.128995e-01,6.128526e-01,0.7646,,,,,,,,,,,,,,0.06949274986982346,ok
mlp,ntk,softplus,512,0,4,1.098802e+03,3.363876e-01,3.421508e-01,6.702146e-01,0.5000,1.009484e+00,2.177593e-01,6.519533e-01,6.519533e-01,6.519533e-01,0.7052,,,,,,,,,,,,,,0.06949274986982346,ok
mlp,ntk,softplus,512,1,2,1.098152e+03,3.382719e-01,3.387272e-01,6.699923e-01,0.5000,1.008492e+00,2.187941e-01,6.255097e-01,6.255097e-01,6.255097e-01,0.7102,,,,,,,,,,,,,,0.06993866711854935,ok
mlp,ntk,softplus,512,1,3,1.097762e+03,3.382719e-01,3.388963e-01,7.285229e-01,0.5000,1.067107e+00,2.187941e-01,6.452782e-01,6.452782e-01,6.452782e-01,0.6569,,,,,,,,,,,,,,0.06993866711854935,ok
mlp,ntk,softplus,512,1,4,1.098870e+03,3.382719e-01,3.421508e-01,5.515221e-01,0.5000,8.917334e-01,2.187941e-01,5.955727e-01,5.955727e-01,5.955727e-01,0.8431,,,,,,,,,,,,,,0.06993866711854935,ok
mlp,ntk,softplus,512,2,3,1.099734e+03,3.387272e-01,3.388963e-01,6.127328e-01,0.5000,9.515445e-01,2.171811e-01,6.075963e-01,6.075963e-01,6.075963e-01,0.7622,,,,,,,,,,,,,,0.06740813702344894,ok
mlp,ntk,softplus,512,2,4,1.099731e+03,3.387272e-01,3.421508e-01,5.839612e-01,0.5000,9.244002e-01,2.171811e-01,5.978233e-01,5.978233e-01,5.978233e-01,0.7281,,,,,,,,,,,,,,0.06740813702344894,ok
mlp,ntk,softplus,512,3,4,1.098605e+03,3.388963e-01,3.421507e-01,5.434342e-01,0.5000,8.839577e-01,2.165865e-01,5.863723e-01,5.863723e-01,5.863723e-01,0.8211,,,,,,,,,,,,,,0.06957582384347916,ok
mlp,ntk,softplus,1024,0,1,1.837495e+03,3.674769e-01,3.654659e-01,7.732781e-01,0.5000,1.139749e+00,2.424864e-01,6.931691e-01,6.931691e-01,6.931691e-01,0.7271,,,,,,,,,,,,,,0.0440940298140049,ok
mlp,ntk,softplus,1024,0,2,1.839080e+03,3.674769e-01,3.687100e-01,7.300253e-01,0.5000,1.098119e+00,2.424864e-01,6.834051e-01,6.834051e-01,6.834051e-01,0.7628,,,,,,,,,,,,,,0.0440940298140049,ok
mlp,ntk,softplus,1024,0,3,1.838227e+03,3.674769e-01,3.659174e-01,7.412241e-01,0.5000,1.107921e+00,2.424864e-01,6.764340e-01,6.764340e-01,6.764340e-01,0.7377,,,,,,,,,,,,,,0.0440940298140049,ok
mlp,ntk,softplus,1024,0,4,1.839219e+03,3.674769e-01,3.709594e-01,8.486930e-01,0.5000,1.217911e+00,2.424864e-01,6.929962e-01,6.929962e-01,6.929962e-01,0.6654,,,,,,,,,,,,,,0.0440940298140049,ok
mlp,ntk,softplus,1024,1,2,1.839477e+03,3.654659e-01,3.687100e-01,8.617393e-01,0.5000,1.228827e+00,2.411929e-01,7.167662e-01,7.167662e-01,7.167662e-01,0.5963,,,,,,,,,,,,,,0.044641535729169846,ok
mlp,ntk,softplus,1024,1,3,1.838125e+03,3.654659e-01,3.659174e-01,8.140817e-01,0.5000,1.179773e+00,2.411929e-01,7.009491e-01,7.009491e-01,7.009491e-01,0.6442,,,,,,,,,,,,,,0.044641535729169846,ok
mlp,ntk,softplus,1024,1,4,1.839012e+03,3.654659e-01,3.709594e-01,7.290222e-01,0.5000,1.097235e+00,2.411929e-01,6.556435e-01,6.556435e-01,6.556435e-01,0.7482,,,,,,,,,,,,,,0.044641535729169846,ok
mlp,ntk,softplus,1024,2,3,1.838679e+03,3.687100e-01,3.659174e-01,7.658095e-01,0.5000,1.133123e+00,2.430168e-01,6.910608e-01,6.910608e-01,6.910608e-01,0.7099,,,,,,,,,,,,,,0.043915215879678726,ok
mlp,ntk,softplus,1024,2,4,1.838767e+03,3.687100e-01,3.709594e-01,6.871243e-01,0.5000,1.056959e+00,2.430168e-01,6.562099e-01,6.562099e-01,6.562099e-01,0.7800,,,,,,,,,,,,,,0.043915215879678726,ok
mlp,ntk,softplus,1024,3,4,1.839609e+03,3.659174e-01,3.709594e-01,8.001494e-01,0.5000,1.168588e+00,2.408739e-01,6.995016e-01,6.995016e-01,6.995016e-01,0.6848,,,,,,,,,,,,,,0.04414171352982521,ok
mlp,ntk,softplus,2048,0,1,3.275006e+03,4.006755e-01,3.957694e-01,8.168225e-01,0.5000,1.215045e+00,2.713329e-01,7.307249e-01,7.307249e-01,7.307249e-01,0.8002,,,,,,,,,,,,,,0.025818796828389168,ok
mlp,ntk,softplus,2048,0,2,3.277054e+03,4.006755e-01,3.991555e-01,8.783750e-01,0.5000,1.278290e+00,2.713329e-01,7.392601e-01,7.392601e-01,7.392601e-01,0.6408,,,,,,,,,,,,,,0.025818796828389168,ok
mlp,ntk,softplus,2048,0,3,3.276231e+03,4.006755e-01,3.982935e-01,8.793172e-01,0.5000,1.278802e+00,2.713329e-01,7.509680e-01,7.509680e-01,7.509680e-01,0.6262,,,,,,,,,,,,,,0.025818796828389168,ok
mlp,ntk,softplus,2048,0,4,3.276486e+03,4.006755e-01,3.964748e-01,8.778574e-01,0.5000,1.276433e+00,2.713329e-01,7.382491e-01,7.382491e-01,7.382491e-01,0.7034,,,,,,,,,,,,,,0.025818796828389168,ok
mlp,ntk,softplus,2048,1,2,3.276827e+03,3.957694e-01,3.991555e-01,8.875245e-01,0.5000,1.284987e+00,2.681675e-01,7.256948e-01,7.256948e-01,7.256948e-01,0.6563,,,,,,,,,,,,,,0.026090994477272034,ok
mlp,ntk,softplus,2048,1,3,3.275551e+03,3.957694e-01,3.982935e-01,8.451179e-01,0.5000,1.242149e+00,2.681675e-01,7.327471e-01,7.327471e-01,7.327471e-01,0.6945,,,,,,,,,,,,,,0.026090994477272034,ok
mlp,ntk,softplus,2048,1,4,3.274417e+03,3.957694e-01,3.964748e-01,9.036980e-01,0.5000,1.299820e+00,2.681675e-01,7.517459e-01,7.517459e-01,7.517459e-01,0.6143,,,,,,,,,,,,,,0.026090994477272034,ok
mlp,ntk,softplus,2048,2,3,3.274352e+03,3.991555e-01,3.982935e-01,8.577170e-01,0.5000,1.256442e+00,2.697754e-01,7.410676e-01,7.410676e-01,7.410676e-01,0.6357,,,,,,,,,,,,,,0.026191916316747665,ok
mlp,ntk,softplus,2048,2,4,3.274220e+03,3.991555e-01,3.964748e-01,8.708031e-01,0.5000,1.268618e+00,2.697754e-01,7.317233e-01,7.317233e-01,7.317233e-01,0.7346,,,,,,,,,,,,,,0.026191916316747665,ok
mlp,ntk,softplus,2048,3,4,3.275713e+03,3.982935e-01,3.964748e-01,8.333748e-01,0.5000,1.230759e+00,2.688021e-01,7.342223e-01,7.342223e-01,7.342223e-01,0.7406,,,,,,,,,,,,,,0.02624521404504776,ok
mlp,ntk,softplus,4096,0,1,6.126861e+03,4.301605e-01,4.285664e-01,9.384265e-01,0.5000,1.367790e+00,2.949365e-01,7.664792e-01,7.664792e-01,7.664792e-01,0.6935,,,,,,,,,,,,,,0.014283664524555206,ok
mlp,ntk,softplus,4096,0,2,6.131624e+03,4.301605e-01,4.318910e-01,9.459755e-01,0.5000,1.377001e+00,2.949365e-01,7.684016e-01,7.684016e-01,7.684016e-01,0.7261,,,,,,,,,,,,,,0.014283664524555206,ok
mlp,ntk,softplus,4096,0,3,6.129240e+03,4.301605e-01,4.291759e-01,9.737484e-01,0.5000,1.403417e+00,2.949365e-01,7.713574e-01,7.713574e-01,7.713574e-01,0.7324,,,,,,,,,,,,,,0.014283664524555206,ok
mlp,ntk,softplus,4096,0,4,6.130982e+03,4.301605e-01,4.312101e-01,9.932745e-01,0.5000,1.423960e+00,2.949365e-01,7.721625e-01,7.721625e-01,7.721625e-01,0.6965,,,,,,,,,,,,,,0.014283664524555206,ok
mlp,ntk,softplus,4096,1,2,6.131050e+03,4.285664e-01,4.318910e-01,1.008155e+00,0.5000,1.438384e+00,2.946668e-01,7.944768e-01,7.944768e-01,7.944768e-01,0.5437,,,,,,,,,,,,,,0.014497702941298485,ok
mlp,ntk,softplus,4096,1,3,6.127106e+03,4.285664e-01,4.291759e-01,9.825991e-01,0.5000,1.411470e+00,2.946668e-01,7.862339e-01,7.862339e-01,7.862339e-01,0.6072,,,,,,,,,,,,,,0.014497702941298485,ok
mlp,ntk,softplus,4096,1,4,6.128805e+03,4.285664e-01,4.312101e-01,9.561324e-01,0.5000,1.386021e+00,2.946668e-01,7.742510e-01,7.742510e-01,7.742510e-01,0.5950,,,,,,,,,,,,,,0.014497702941298485,ok
mlp,ntk,softplus,4096,2,3,6.127765e+03,4.318910e-01,4.291759e-01,9.369897e-01,0.5000,1.367523e+00,2.960196e-01,7.716506e-01,7.716506e-01,7.716506e-01,0.6903,,,,,,,,,,,,,,0.01418224722146988,ok
mlp,ntk,softplus,4096,2,4,6.127880e+03,4.318910e-01,4.312101e-01,1.003174e+00,0.5000,1.434724e+00,2.960196e-01,7.929656e-01,7.929656e-01,7.929656e-01,0.5334,,,,,,,,,,,,,,0.01418224722146988,ok
mlp,ntk,softplus,4096,3,4,6.129115e+03,4.291759e-01,4.312101e-01,1.012146e+00,0.5000,1.442339e+00,2.952394e-01,7.904939e-01,7.904939e-01,7.904939e-01,0.5575,,,,,,,,,,,,,,0.014261214062571526,ok
mlp,sp,gelu,64,0,1,2.792449e+01,2.265907e-04,2.168827e-04,6.509317e-02,0.4750,6.531491e-02,2.938091e-04,3.642674e-02,3.642674e-02,3.631379e-02,0.9787,,,,,,,,,,,,,,1.8331202268600464,ok
mlp,sp,gelu,64,0,2,2.816382e+01,2.265907e-04,2.467125e-04,9.159765e-02,0.5000,9.183430e-02,2.938091e-04,4.672095e-02,4.672095e-02,4.672095e-02,0.9746,,,,,,,,,,,,,,1.8331202268600464,ok
mlp,sp,gelu,64,0,3,2.803664e+01,2.265907e-04,2.525367e-04,7.540632e-02,0.5000,7.564588e-02,2.938091e-04,3.647191e-02,3.647191e-02,3.647191e-02,0.9786,,,,,,,,,,,,,,1.8331202268600464,ok
mlp,sp,gelu,64,0,4,2.756904e+01,2.265907e-04,2.026664e-04,5.232244e-02,0.5000,5.253707e-02,2.938091e-04,3.213336e-02,3.213336e-02,3.213336e-02,0.9816,,,,,,,,,,,,,,1.8331202268600464,ok
mlp,sp,gelu,64,1,2,2.781307e+01,2.168827e-04,2.467125e-04,5.987522e-02,0.5000,6.010702e-02,2.872292e-04,3.142085e-02,3.142085e-02,3.142085e-02,0.9816,,,,,,,,,,,,,,1.8013771772384644,ok
mlp,sp,gelu,64,1,3,2.800917e+01,2.168827e-04,2.525366e-04,6.259566e-02,0.5000,6.283037e-02,2.872292e-04,3.064669e-02,3.064669e-02,3.064669e-02,0.9832,,,,,,,,,,,,,,1.8013771772384644,ok
mlp,sp,gelu,64,1,4,2.781679e+01,2.168827e-04,2.026664e-04,6.640769e-02,0.5000,6.661746e-02,2.872292e-04,3.476322e-02,3.476322e-02,3.476322e-02,0.9799,,,,,,,,,,,,,,1.8013771772384644,ok
mlp,sp,gelu,64,2,3,2.795556e+01,2.467126e-04,2.525367e-04,7.694699e-02,0.5000,7.719661e-02,3.286122e-04,4.127263e-02,4.127263e-02,4.127263e-02,0.9751,,,,,,,,,,,,,,1.8261240720748901,ok
mlp,sp,gelu,64,2,4,2.794669e+01,2.467126e-04,2.026664e-04,1.015946e-01,0.5000,1.018193e-01,3.286122e-04,5.554632e-02,5.554632e-02,5.554632e-02,0.9672,,,,,,,,,,,,,,1.8261240720748901,ok
mlp,sp,gelu,64,3,4,2.777168e+01,2.525366e-04,2.026664e-04,7.890805e-02,0.5000,7.913565e-02,3.351778e-04,4.384167e-02,4.384167e-02,4.384167e-02,0.9742,,,,,,,,,,,,,,1.8444414138793945,ok
mlp,sp,gelu,128,0,1,3.070816e+01,8.151104e-05,8.385683e-05,2.361739e-02,0.5000,2.370007e-02,1.094088e-04,1.596935e-02,1.596935e-02,1.596935e-02,0.9928,,,,,,,,,,,,,,1.2162730693817139,ok
mlp,sp,gelu,128,0,2,3.071975e+01,8.151104e-05,8.881139e-05,1.924429e-02,0.5000,1.932945e-02,1.094088e-04,1.439991e-02,1.439991e-02,1.439991e-02,0.9932,,,,,,,,,,,,,,1.2162730693817139,ok
mlp,sp,gelu,128,0,3,3.066880e+01,8.151104e-05,9.565611e-05,2.542122e-02,0.5250,2.550981e-02,1.094088e-04,1.568816e-02,1.568816e-02,1.567348e-02,0.9918,,,,,,,,,,,,,,1.2162730693817139,ok
mlp,sp,gelu,128,0,4,3.102358e+01,8.151104e-05,9.844898e-05,2.393236e-02,0.5000,2.402234e-02,1.094088e-04,1.684209e-02,1.684209e-02,1.684209e-02,0.9913,,,,,,,,,,,,,,1.2162730693817139,ok
mlp,sp,gelu,128,1,2,3.097089e+01,8.385681e-05,8.881134e-05,2.419039e-02,0.5000,2.427673e-02,1.118193e-04,1.555594e-02,1.555594e-02,1.555594e-02,0.9914,,,,,,,,,,,,,,1.2432447671890259,ok
mlp,sp,gelu,128,1,3,3.104154e+01,8.385681e-05,9.565611e-05,2.773016e-02,0.5000,2.781991e-02,1.118193e-04,1.884699e-02,1.884699e-02,1.884699e-02,0.9909,,,,,,,,,,,,,,1.2432447671890259,ok
mlp,sp,gelu,128,1,4,3.136164e+01,8.385681e-05,9.844900e-05,2.517799e-02,0.5000,2.526914e-02,1.118193e-04,1.756718e-02,1.756718e-02,1.756718e-02,0.9907,,,,,,,,,,,,,,1.2432447671890259,ok
mlp,sp,gelu,128,2,3,3.094495e+01,8.881139e-05,9.565608e-05,3.076524e-02,0.5000,3.085747e-02,1.204980e-04,1.984073e-02,1.984073e-02,1.984073e-02,0.9894,,,,,,,,,,,,,,1.2358530759811401,ok
mlp,sp,gelu,128,2,4,3.126315e+01,8.881139e-05,9.844894e-05,2.441379e-02,0.5000,2.450742e-02,1.204980e-04,1.699807e-02,1.700422e-02,1.699807e-02,0.9916,,,,,,,,,,,,,,1.2358530759811401,ok
mlp,sp,gelu,128,3,4,3.120042e+01,9.565612e-05,9.844894e-05,3.148655e-02,0.5000,3.158361e-02,1.280620e-04,2.114148e-02,2.114148e-02,2.114148e-02,0.9898,,,,,,,,,,,,,,1.2195587158203125,ok
mlp,sp,gelu,256,0,1,3.713108e+01,6.338254e-05,6.127735e-05,1.255597e-02,0.5000,1.261830e-02,8.559858e-05,1.067751e-02,1.067751e-02,1.067751e-02,0.9957,,,,,,,,,,,,,,0.8043406009674072,ok
mlp,sp,gelu,256,0,2,3.714746e+01,6.338254e-05,6.718356e-05,1.116488e-02,0.5250,1.123017e-02,8.559858e-05,9.397751e-03,9.397751e-03,9.394071e-03,0.9963,,,,,,,,,,,,,,0.8043406009674072,ok
mlp,sp,gelu,256,0,3,3.711576e+01,6.338254e-05,6.569041e-05,1.140246e-02,0.5000,1.146699e-02,8.559858e-05,9.686812e-03,9.686812e-03,9.686812e-03,0.9967,,,,,,,,,,,,,,0.8043406009674072,ok
mlp,sp,gelu,256,0,4,3.712991e+01,6.338254e-05,5.965514e-05,1.155439e-02,0.5000,1.161591e-02,8.559858e-05,9.817717e-03,9.817717e-03,9.817717e-03,0.9963,,,,,,,,,,,,,,0.8043406009674072,ok
mlp,sp,gelu,256,1,2,3.709781e+01,6.127735e-05,6.718350e-05,1.351009e-02,0.5000,1.357432e-02,8.289403e-05,1.093336e-02,1.093336e-02,1.093336e-02,0.9947,,,,,,,,,,,,,,0.80293208360672,ok
mlp,sp,gelu,256,1,3,3.715518e+01,6.127735e-05,6.569036e-05,1.396407e-02,0.5000,1.402755e-02,8.289403e-05,1.070873e-02,1.070873e-02,1.070873e-02,0.9959,,,,,,,,,,,,,,0.80293208360672,ok
mlp,sp,gelu,256,1,4,3.716965e+01,6.127735e-05,5.965509e-05,1.144391e-02,0.5000,1.150437e-02,8.289403e-05,9.959900e-03,9.959900e-03,9.959900e-03,0.9959,,,,,,,,,,,,,,0.80293208360672,ok
mlp,sp,gelu,256,2,3,3.705473e+01,6.718354e-05,6.569043e-05,1.447247e-02,0.5000,1.453890e-02,8.952257e-05,1.223436e-02,1.223436e-02,1.223436e-02,0.9946,,,,,,,,,,,,,,0.8001766800880432,ok
mlp,sp,gelu,256,2,4,3.712443e+01,6.718354e-05,5.965511e-05,1.381649e-02,0.5000,1.387990e-02,8.952257e-05,1.034663e-02,1.034663e-02,1.034663e-02,0.9957,,,,,,,,,,,,,,0.8001766800880432,ok
mlp,sp,gelu,256,3,4,3.710758e+01,6.569038e-05,5.965509e-05,9.942783e-03,0.5000,1.000546e-02,8.841977e-05,8.707056e-03,8.707056e-03,8.707056e-03,0.9968,,,,,,,,,,,,,,0.7950379848480225,ok
mlp,sp,gelu,512,0,1,4.787673e+01,5.686225e-05,5.567448e-05,1.004869e-02,0.5000,1.010495e-02,7.704167e-05,9.015305e-03,9.015305e-03,9.015305e-03,0.9970,,,,,,,,,,,,,,0.5166770815849304,ok
mlp,sp,gelu,512,0,2,4.789753e+01,5.686225e-05,5.901633e-05,8.791888e-03,0.5000,8.849827e-03,7.704167e-05,8.442754e-03,8.442754e-03,8.442754e-03,0.9973,,,,,,,,,,,,,,0.5166770815849304,ok
mlp,sp,gelu,512,0,3,4.789172e+01,5.686225e-05,5.392937e-05,1.038655e-02,0.5000,1.044195e-02,7.704167e-05,9.763882e-03,9.763882e-03,9.763882e-03,0.9970,,,,,,,,,,,,,,0.5166770815849304,ok
mlp,sp,gelu,512,0,4,4.791751e+01,5.686225e-05,5.684208e-05,1.078331e-02,0.5000,1.084017e-02,7.704167e-05,9.726441e-03,9.726441e-03,9.726441e-03,0.9969,,,,,,,,,,,,,,0.5166770815849304,ok
mlp,sp,gelu,512,1,2,4.795678e+01,5.567452e-05,5.901632e-05,1.058163e-02,0.5000,1.063897e-02,7.475503e-05,1.018167e-02,1.018167e-02,1.018167e-02,0.9966,,,,,,,,,,,,,,0.5171892642974854,ok
mlp,sp,gelu,512,1,3,4.790836e+01,5.567452e-05,5.392937e-05,1.058072e-02,0.5000,1.063552e-02,7.475503e-05,1.023482e-02,1.023482e-02,1.023482e-02,0.9975,,,,,,,,,,,,,,0.5171892642974854,ok
mlp,sp,gelu,512,1,4,4.795451e+01,5.567452e-05,5.684205e-05,1.010795e-02,0.5000,1.016421e-02,7.475503e-05,9.464050e-03,9.464050e-03,9.464050e-03,0.9968,,,,,,,,,,,,,,0.5171892642974854,ok
mlp,sp,gelu,512,2,3,4.793272e+01,5.901634e-05,5.392940e-05,8.850622e-03,0.5000,8.907095e-03,7.915897e-05,8.513869e-03,8.513869e-03,8.513869e-03,0.9980,,,,,,,,,,,,,,0.5207455158233643,ok
mlp,sp,gelu,512,2,4,4.799247e+01,5.901634e-05,5.684205e-05,1.106220e-02,0.5000,1.112013e-02,7.915897e-05,1.069861e-02,1.069861e-02,1.069861e-02,0.9965,,,,,,,,,,,,,,0.5207455158233643,ok
